,predicted,target,err,delta
87141,0.355985,0.355569,0.000416,0.000416
97627,0.563018,0.561009,0.002010,0.002010
16719,0.028806,0.025046,0.003760,0.003760
90303,0.227916,0.225735,0.002181,0.002181
68237,0.258961,0.257722,0.001239,0.001239
65164,0.214660,0.212312,0.002348,0.002348
21031,0.350518,0.348797,0.001721,0.001721
29018,0.236008,0.234652,0.001356,0.001356
86940,0.338656,0.338270,0.000386,0.000386
13707,0.414898,0.412181,0.002717,0.002717
68897,0.496572,0.495117,0.001455,0.001455
92866,0.510042,0.507348,0.002695,0.002695
14550,0.002154,0.002673,0.000519,-0.000519
40849,0.488649,0.487748,0.000901,0.000901
80143,0.261996,0.259453,0.002543,0.002543
83756,0.265099,0.263666,0.001433,0.001433
87400,0.467467,0.465436,0.002031,0.002031
48093,0.480478,0.479476,0.001002,0.001002
93598,0.124378,0.121603,0.002774,0.002774
54211,0.384183,0.381809,0.002374,0.002374
91251,0.302243,0.300275,0.001968,0.001968
89668,0.421630,0.420359,0.001272,0.001272
28080,0.247582,0.244941,0.002641,0.002641
70124,0.360993,0.358972,0.002021,0.002021
44959,0.204795,0.201215,0.003580,0.003580
78034,0.517174,0.515662,0.001511,0.001511
70477,0.612062,0.610613,0.001449,0.001449
3671,0.508812,0.507484,0.001328,0.001328
55344,0.259239,0.258478,0.000761,0.000761
15327,0.384907,0.382588,0.002319,0.002319
30475,0.239876,0.237677,0.002199,0.002199
44533,0.541249,0.538325,0.002924,0.002924
19517,0.485815,0.482986,0.002829,0.002829
82764,0.415295,0.413298,0.001997,0.001997
70221,0.184864,0.183431,0.001432,0.001432
65519,0.226555,0.224246,0.002309,0.002309
98790,0.458115,0.456222,0.001893,0.001893
6505,0.389849,0.388814,0.001035,0.001035
35521,0.616322,0.615035,0.001287,0.001287
76806,0.579056,0.576034,0.003022,0.003022
97717,0.040197,0.036528,0.003670,0.003670
29865,0.268337,0.264920,0.003416,0.003416
47278,0.294242,0.293757,0.000485,0.000485
88512,0.160269,0.158103,0.002166,0.002166
64202,0.014011,0.011439,0.002572,0.002572
10932,0.125073,0.122826,0.002247,0.002247
96830,0.162046,0.159723,0.002323,0.002323
85612,0.114297,0.111567,0.002730,0.002730
95261,0.343452,0.342528,0.000924,0.000924
35687,0.462914,0.461161,0.001753,0.001753
33428,0.602385,0.600006,0.002379,0.002379
87397,0.147102,0.145815,0.001287,0.001287
84765,-0.000724,0.000126,0.000850,-0.000850
63229,0.336310,0.335196,0.001114,0.001114
64143,0.002324,0.003245,0.000921,-0.000921
91147,0.562677,0.561572,0.001105,0.001105
14378,0.327075,0.325407,0.001668,0.001668
26414,0.338754,0.337929,0.000825,0.000825
55911,0.476405,0.474859,0.001546,0.001546
79288,0.527363,0.525068,0.002295,0.002295
8373,0.159968,0.157575,0.002393,0.002393
89005,0.357704,0.356347,0.001357,0.001357
91849,0.373841,0.372878,0.000963,0.000963
28194,0.501185,0.499103,0.002082,0.002082
44767,0.402450,0.401057,0.001393,0.001393
59416,0.493619,0.491372,0.002247,0.002247
46456,0.426864,0.424917,0.001947,0.001947
20997,0.587056,0.584366,0.002689,0.002689
87839,0.459635,0.457589,0.002046,0.002046
52022,0.125971,0.124023,0.001948,0.001948
98078,0.404950,0.403036,0.001914,0.001914
53140,0.079541,0.075023,0.004518,0.004518
9971,0.059916,0.056297,0.003618,0.003618
60706,0.330416,0.329479,0.000937,0.000937
79430,0.399642,0.398454,0.001187,0.001187
38280,0.289501,0.285124,0.004377,0.004377
5156,0.560291,0.559004,0.001287,0.001287
68524,0.163424,0.161990,0.001434,0.001434
37982,0.494758,0.492266,0.002492,0.002492
28037,0.381770,0.380332,0.001438,0.001438
23570,0.404755,0.403842,0.000912,0.000912
91252,0.565193,0.563749,0.001444,0.001444
18697,0.479270,0.477915,0.001355,0.001355
76043,0.292536,0.290869,0.001666,0.001666
14674,0.077556,0.073669,0.003887,0.003887
7404,0.226860,0.225200,0.001660,0.001660
72161,0.428026,0.426798,0.001227,0.001227
14819,-0.000825,0.000270,0.001096,-0.001096
18837,0.051307,0.048797,0.002510,0.002510
72968,0.495138,0.492444,0.002694,0.002694
9157,0.244243,0.243993,0.000250,0.000250
51661,0.494010,0.492201,0.001808,0.001808
14852,0.364133,0.362634,0.001499,0.001499
77215,0.479603,0.477427,0.002176,0.002176
4843,0.105214,0.102199,0.003015,0.003015
6575,0.292592,0.291262,0.001330,0.001330
23547,0.599792,0.599375,0.000417,0.000417
15847,0.433456,0.431716,0.001740,0.001740
79815,0.098758,0.096486,0.002272,0.002272
88544,0.126271,0.124316,0.001956,0.001956
93850,0.159841,0.158245,0.001596,0.001596
66376,0.431999,0.430397,0.001602,0.001602
55120,0.599496,0.597732,0.001764,0.001764
72170,0.471210,0.470036,0.001174,0.001174
55277,0.027343,0.023982,0.003361,0.003361
32669,0.567032,0.564586,0.002447,0.002447
94123,0.440931,0.440404,0.000528,0.000528
21169,0.601602,0.597607,0.003995,0.003995
27488,0.393340,0.392353,0.000988,0.000988
57477,-0.000779,0.000211,0.000990,-0.000990
69503,0.597333,0.595787,0.001545,0.001545
17619,0.568018,0.564998,0.003021,0.003021
51235,0.472329,0.470630,0.001698,0.001698
47285,0.594299,0.593008,0.001291,0.001291
12663,0.255582,0.252812,0.002771,0.002771
84990,0.386865,0.385296,0.001569,0.001569
60539,0.552754,0.549847,0.002907,0.002907
26620,0.539124,0.537242,0.001881,0.001881
49421,0.263853,0.263291,0.000562,0.000562
48180,0.174972,0.174691,0.000280,0.000280
42368,0.522334,0.519959,0.002375,0.002375
77622,0.003696,0.003580,0.000116,0.000116
31818,0.496704,0.495125,0.001578,0.001578
73212,0.599065,0.597507,0.001558,0.001558
3877,0.568342,0.566719,0.001623,0.001623
98586,0.157467,0.156088,0.001379,0.001379
84670,0.450074,0.447176,0.002898,0.002898
82998,0.299094,0.296204,0.002890,0.002890
80465,0.286804,0.285246,0.001558,0.001558
80678,0.176913,0.175429,0.001485,0.001485
62456,0.300439,0.300991,0.000552,-0.000552
76015,0.428568,0.426775,0.001793,0.001793
63131,0.287363,0.286036,0.001327,0.001327
87605,0.258056,0.256819,0.001237,0.001237
46809,0.340449,0.339020,0.001429,0.001429
64990,0.499072,0.496894,0.002178,0.002178
43043,0.333100,0.332089,0.001012,0.001012
76237,0.151352,0.149374,0.001978,0.001978
74873,0.110337,0.108748,0.001589,0.001589
13725,0.594000,0.591928,0.002072,0.002072
37976,0.001997,0.003013,0.001016,-0.001016
74374,0.379493,0.378185,0.001308,0.001308
22453,0.440483,0.438625,0.001858,0.001858
83849,0.231236,0.229386,0.001850,0.001850
48640,0.550510,0.543455,0.007055,0.007055
35284,0.124417,0.124295,0.000121,0.000121
69890,0.130993,0.128660,0.002333,0.002333
61895,0.192949,0.190038,0.002911,0.002911
58398,0.286639,0.285651,0.000988,0.000988
59269,0.317265,0.316372,0.000893,0.000893
71691,0.510870,0.508965,0.001905,0.001905
43239,0.553082,0.551084,0.001998,0.001998
5022,0.182469,0.180214,0.002255,0.002255
23511,0.247448,0.246107,0.001342,0.001342
3302,0.234500,0.232802,0.001698,0.001698
21471,0.087652,0.083759,0.003894,0.003894
92608,0.200913,0.197936,0.002977,0.002977
48629,0.232875,0.231504,0.001372,0.001372
92840,0.528908,0.527721,0.001187,0.001187
16877,0.514486,0.513400,0.001086,0.001086
58396,0.000793,0.003156,0.002363,-0.002363
63177,0.521373,0.518719,0.002654,0.002654
71384,0.383074,0.381014,0.002060,0.002060
91590,0.154508,0.153480,0.001028,0.001028
27609,0.086399,0.081182,0.005217,0.005217
70875,0.222951,0.221210,0.001740,0.001740
94673,0.157662,0.155086,0.002577,0.002577
12540,0.402586,0.400687,0.001898,0.001898
7782,0.515425,0.513586,0.001839,0.001839
2751,-0.002483,0.000001,0.002485,-0.002485
16691,0.041556,0.037009,0.004548,0.004548
1363,0.045078,0.041258,0.003820,0.003820
57198,0.472237,0.470618,0.001619,0.001619
28063,0.349982,0.348729,0.001253,0.001253
8689,0.237094,0.236547,0.000546,0.000546
82371,0.299384,0.297975,0.001409,0.001409
88424,0.422981,0.421510,0.001471,0.001471
34117,0.252060,0.251655,0.000405,0.000405
3553,0.172412,0.170904,0.001509,0.001509
81333,0.456442,0.454518,0.001924,0.001924
99124,0.243214,0.241131,0.002084,0.002084
85894,0.585292,0.583007,0.002285,0.002285
9651,0.312282,0.311192,0.001091,0.001091
42736,0.340283,0.339116,0.001167,0.001167
64940,0.325575,0.323222,0.002353,0.002353
96796,0.606596,0.605937,0.000659,0.000659
85504,0.606600,0.604846,0.001754,0.001754
14227,0.052248,0.046841,0.005407,0.005407
54232,0.319095,0.318244,0.000851,0.000851
49868,0.400740,0.398800,0.001940,0.001940
3274,0.167616,0.165543,0.002072,0.002072
10000,0.509774,0.508935,0.000839,0.000839
23763,0.067610,0.062826,0.004784,0.004784
99555,0.544906,0.543588,0.001318,0.001318
4814,0.487255,0.485429,0.001826,0.001826
78769,0.120996,0.117050,0.003946,0.003946
59608,0.157903,0.155639,0.002263,0.002263
42774,0.574078,0.570589,0.003489,0.003489
6503,0.549119,0.546780,0.002338,0.002338
93329,0.384046,0.381600,0.002447,0.002447
33033,0.227010,0.225989,0.001020,0.001020
69969,-0.001559,0.000007,0.001566,-0.001566
93962,0.252938,0.251747,0.001191,0.001191
22413,0.163514,0.161085,0.002429,0.002429
77164,0.005858,0.004744,0.001114,0.001114
89468,0.025645,0.023005,0.002640,0.002640
54289,0.312513,0.312792,0.000279,-0.000279
68837,0.017757,0.016332,0.001426,0.001426
77851,0.467373,0.465497,0.001876,0.001876
31238,0.210916,0.209788,0.001129,0.001129
90112,0.543487,0.541774,0.001713,0.001713
65327,0.301134,0.299812,0.001322,0.001322
5202,0.588653,0.586210,0.002443,0.002443
12128,0.431792,0.429640,0.002152,0.002152
68769,0.177509,0.175634,0.001875,0.001875
48500,0.547164,0.545713,0.001451,0.001451
87413,0.446388,0.445572,0.000816,0.000816
76542,0.321546,0.320358,0.001188,0.001188
42789,0.037495,0.034341,0.003154,0.003154
14866,0.197016,0.194699,0.002317,0.002317
4909,0.226810,0.224036,0.002774,0.002774
90341,0.017344,0.015579,0.001765,0.001765
71041,0.143581,0.141609,0.001972,0.001972
92923,0.561459,0.559332,0.002127,0.002127
39314,0.558038,0.553547,0.004491,0.004491
67345,0.138246,0.136868,0.001377,0.001377
84836,0.182890,0.182052,0.000837,0.000837
61604,0.313641,0.310372,0.003269,0.003269
49119,0.092839,0.092074,0.000766,0.000766
79404,0.077363,0.074707,0.002656,0.002656
97591,0.322621,0.321497,0.001124,0.001124
27940,0.522197,0.520607,0.001590,0.001590
83451,0.151573,0.148863,0.002711,0.002711
57142,0.312089,0.310904,0.001185,0.001185
95411,0.459263,0.457690,0.001573,0.001573
51179,0.134588,0.131535,0.003053,0.003053
22635,-0.002750,0.000000,0.002750,-0.002750
29080,0.092189,0.089232,0.002957,0.002957
12911,0.240180,0.239332,0.000849,0.000849
12326,0.587622,0.586212,0.001410,0.001410
24325,0.204977,0.204586,0.000391,0.000391
32476,-0.001146,0.000024,0.001170,-0.001170
91021,-0.001664,0.000004,0.001668,-0.001668
93661,0.207478,0.204723,0.002755,0.002755
70889,0.094086,0.091071,0.003015,0.003015
73292,0.119259,0.116295,0.002964,0.002964
67967,0.361892,0.358322,0.003571,0.003571
71441,0.285731,0.284409,0.001323,0.001323
18223,0.364738,0.364103,0.000635,0.000635
77030,0.565200,0.563740,0.001460,0.001460
86255,0.252796,0.249046,0.003750,0.003750
92656,0.569712,0.568061,0.001651,0.001651
254,0.466975,0.465110,0.001865,0.001865
969,0.161277,0.158806,0.002471,0.002471
54104,0.145469,0.143634,0.001835,0.001835
60656,0.275065,0.274376,0.000689,0.000689
86216,0.261078,0.259290,0.001788,0.001788
54554,0.477155,0.475162,0.001993,0.001993
47266,0.035866,0.031630,0.004236,0.004236
64608,0.116723,0.113108,0.003615,0.003615
58936,0.410312,0.409070,0.001242,0.001242
1355,0.517156,0.515452,0.001704,0.001704
37880,0.212955,0.210718,0.002237,0.002237
12017,0.466268,0.464424,0.001845,0.001845
63056,0.256000,0.255489,0.000511,0.000511
64583,0.192769,0.191281,0.001488,0.001488
74678,0.042002,0.040708,0.001294,0.001294
75877,0.266757,0.264507,0.002250,0.002250
18447,0.355475,0.354183,0.001292,0.001292
48603,0.586974,0.584365,0.002609,0.002609
27011,0.246225,0.243826,0.002399,0.002399
42380,0.058673,0.053988,0.004685,0.004685
50700,0.445098,0.443806,0.001292,0.001292
81573,0.132572,0.131465,0.001106,0.001106
34261,0.197447,0.196517,0.000931,0.000931
61850,0.071279,0.067281,0.003998,0.003998
87770,0.040232,0.036298,0.003934,0.003934
18220,0.084556,0.079980,0.004576,0.004576
23229,0.317368,0.316938,0.000431,0.000431
6356,0.210181,0.208938,0.001243,0.001243
64399,0.478987,0.477793,0.001194,0.001194
24529,-0.001775,0.000000,0.001775,-0.001775
6242,0.453871,0.452230,0.001640,0.001640
1785,0.556262,0.553886,0.002376,0.002376
29895,0.288657,0.286729,0.001928,0.001928
12366,0.061000,0.056918,0.004083,0.004083
75997,0.164112,0.161918,0.002195,0.002195
32640,0.138099,0.136558,0.001541,0.001541
11465,0.549218,0.547067,0.002151,0.002151
9993,0.505538,0.504564,0.000974,0.000974
65997,0.413016,0.410520,0.002496,0.002496
19089,0.330761,0.329121,0.001640,0.001640
14987,0.348852,0.348902,0.000050,-0.000050
33993,0.292778,0.292230,0.000548,0.000548
30706,0.191914,0.190403,0.001511,0.001511
80830,0.107797,0.104320,0.003477,0.003477
87560,0.409976,0.407804,0.002172,0.002172
24707,0.352750,0.352020,0.000730,0.000730
82611,0.314199,0.313779,0.000419,0.000419
14947,0.313069,0.312116,0.000953,0.000953
4049,0.021891,0.017876,0.004015,0.004015
7304,0.486153,0.484526,0.001627,0.001627
87162,0.584393,0.582852,0.001541,0.001541
35502,0.390306,0.389414,0.000892,0.000892
49987,0.281705,0.280598,0.001106,0.001106
18930,0.025544,0.022189,0.003355,0.003355
90938,0.470615,0.469114,0.001501,0.001501
6121,0.120081,0.117269,0.002812,0.002812
47672,0.373937,0.372708,0.001229,0.001229
75923,0.226375,0.224426,0.001949,0.001949
59570,0.559703,0.557252,0.002451,0.002451
49013,0.439920,0.438726,0.001194,0.001194
80283,0.495403,0.492641,0.002763,0.002763
46873,0.417037,0.414842,0.002195,0.002195
75018,0.305314,0.305595,0.000281,-0.000281
89181,0.184476,0.182853,0.001623,0.001623
28788,0.148085,0.144689,0.003396,0.003396
49285,0.057278,0.053848,0.003431,0.003431
21777,0.406135,0.403722,0.002412,0.002412
31716,0.590969,0.590013,0.000956,0.000956
92064,0.292755,0.292332,0.000423,0.000423
94573,0.549573,0.546916,0.002657,0.002657
57776,0.248171,0.246316,0.001855,0.001855
46212,0.317356,0.316028,0.001329,0.001329
96003,-0.000534,0.000510,0.001044,-0.001044
59301,0.474129,0.472700,0.001429,0.001429
63647,0.118867,0.115607,0.003260,0.003260
61354,0.025158,0.020841,0.004317,0.004317
57109,0.217391,0.216289,0.001102,0.001102
23135,0.232705,0.230867,0.001838,0.001838
3311,0.444708,0.443223,0.001485,0.001485
51564,0.158726,0.155466,0.003260,0.003260
1083,0.205154,0.204727,0.000427,0.000427
97586,0.282329,0.281554,0.000775,0.000775
56360,0.407673,0.406232,0.001440,0.001440
60690,0.273322,0.272861,0.000462,0.000462
72480,0.223955,0.223989,0.000034,-0.000034
99578,0.584252,0.583052,0.001200,0.001200
90734,0.581142,0.578302,0.002839,0.002839
77544,0.075985,0.073062,0.002923,0.002923
67824,0.524715,0.522387,0.002329,0.002329
86617,0.376152,0.374562,0.001589,0.001589
1595,0.344107,0.342358,0.001749,0.001749
98304,0.622637,0.621684,0.000953,0.000953
81259,0.027301,0.024193,0.003107,0.003107
14979,0.382357,0.380815,0.001541,0.001541
36088,0.332477,0.331288,0.001189,0.001189
52657,0.049979,0.045578,0.004400,0.004400
55134,0.345633,0.343924,0.001709,0.001709
31188,0.032918,0.030089,0.002829,0.002829
96309,0.375153,0.374534,0.000620,0.000620
48522,0.453410,0.451963,0.001447,0.001447
90979,0.196356,0.194959,0.001397,0.001397
19918,0.192568,0.191115,0.001453,0.001453
9033,0.317131,0.316861,0.000270,0.000270
15430,0.549892,0.546806,0.003086,0.003086
52513,0.173880,0.173296,0.000584,0.000584
97775,0.036764,0.032931,0.003833,0.003833
42541,0.137692,0.135625,0.002067,0.002067
84315,0.468710,0.466567,0.002143,0.002143
54833,0.173451,0.172153,0.001298,0.001298
26968,0.477525,0.475801,0.001724,0.001724
49634,0.465284,0.464655,0.000629,0.000629
40682,0.524802,0.522521,0.002281,0.002281
74500,0.532204,0.530426,0.001779,0.001779
58353,0.088707,0.085754,0.002952,0.002952
30237,0.144525,0.142107,0.002418,0.002418
15091,0.235540,0.234128,0.001412,0.001412
62468,0.102450,0.100589,0.001861,0.001861
5391,0.248267,0.247594,0.000673,0.000673
47405,0.177997,0.176626,0.001371,0.001371
6952,0.324737,0.323276,0.001461,0.001461
90784,0.482153,0.479786,0.002367,0.002367
86047,0.105104,0.103844,0.001260,0.001260
16205,-0.001659,0.000001,0.001660,-0.001660
17830,0.391857,0.390280,0.001577,0.001577
11654,0.550827,0.549351,0.001475,0.001475
18616,0.106643,0.102104,0.004539,0.004539
98603,0.360079,0.358703,0.001376,0.001376
92977,0.340288,0.339095,0.001192,0.001192
97368,0.390616,0.389455,0.001161,0.001161
39935,0.530409,0.528273,0.002136,0.002136
64746,0.451041,0.449064,0.001976,0.001976
17105,0.347050,0.345191,0.001859,0.001859
26878,0.469932,0.467789,0.002144,0.002144
15973,0.132404,0.130072,0.002331,0.002331
99036,0.151717,0.149397,0.002320,0.002320
19965,0.396486,0.394388,0.002098,0.002098
81923,0.003092,0.002859,0.000233,0.000233
57942,0.422734,0.421396,0.001337,0.001337
71889,0.282293,0.280079,0.002214,0.002214
66533,0.300566,0.299481,0.001086,0.001086
56632,0.427369,0.425921,0.001448,0.001448
52488,0.222849,0.221634,0.001215,0.001215
63008,0.175655,0.172562,0.003093,0.003093
59151,0.202992,0.202264,0.000728,0.000728
83519,0.101763,0.099807,0.001956,0.001956
51457,0.307188,0.305934,0.001254,0.001254
17696,0.209471,0.206457,0.003014,0.003014
78026,0.510874,0.508019,0.002854,0.002854
67797,0.027326,0.024624,0.002701,0.002701
82397,0.093253,0.089567,0.003686,0.003686
93246,0.325631,0.325826,0.000194,-0.000194
28340,0.223591,0.220476,0.003115,0.003115
51548,0.561839,0.560825,0.001015,0.001015
76493,0.113168,0.110762,0.002406,0.002406
51009,0.201672,0.200898,0.000775,0.000775
21762,0.222460,0.219885,0.002575,0.002575
64091,0.588777,0.585414,0.003363,0.003363
3399,0.228352,0.226204,0.002148,0.002148
42680,0.276156,0.275623,0.000533,0.000533
5834,0.468843,0.466850,0.001993,0.001993
23148,0.290672,0.288957,0.001714,0.001714
45741,0.146572,0.143477,0.003095,0.003095
37375,0.375581,0.372128,0.003453,0.003453
95709,-0.000821,0.000163,0.000985,-0.000985
54716,0.025990,0.022995,0.002995,0.002995
82191,0.113655,0.109892,0.003763,0.003763
13805,0.436112,0.434042,0.002070,0.002070
65298,0.291712,0.287804,0.003908,0.003908
95477,0.100905,0.098082,0.002822,0.002822
76871,0.256069,0.252976,0.003092,0.003092
8915,0.569701,0.567743,0.001958,0.001958
87068,0.407837,0.406085,0.001752,0.001752
45267,0.259215,0.258220,0.000995,0.000995
39288,0.171208,0.168697,0.002511,0.002511
35949,0.587913,0.585832,0.002082,0.002082
92312,0.044341,0.041718,0.002623,0.002623
32308,0.165462,0.163759,0.001703,0.001703
18584,0.142782,0.139702,0.003080,0.003080
30036,0.264179,0.263521,0.000659,0.000659
63862,0.601674,0.600610,0.001065,0.001065
69817,0.432138,0.431053,0.001085,0.001085
87192,0.330502,0.328770,0.001732,0.001732
43232,0.016523,0.012452,0.004071,0.004071
3894,0.180325,0.179030,0.001295,0.001295
85966,0.507485,0.504565,0.002920,0.002920
69152,0.121911,0.119619,0.002292,0.002292
52693,0.101906,0.098967,0.002939,0.002939
46051,0.517494,0.515357,0.002137,0.002137
34511,0.353640,0.352616,0.001024,0.001024
12735,0.242464,0.241107,0.001357,0.001357
70486,0.473528,0.471304,0.002224,0.002224
84054,0.516473,0.514756,0.001717,0.001717
3857,0.269841,0.268086,0.001755,0.001755
2039,0.084621,0.084471,0.000150,0.000150
18128,0.536629,0.534002,0.002627,0.002627
46007,0.517696,0.515913,0.001782,0.001782
61463,0.361486,0.359724,0.001762,0.001762
21629,0.450732,0.449356,0.001376,0.001376
99005,0.321435,0.320472,0.000963,0.000963
58975,0.080335,0.077284,0.003050,0.003050
58247,0.552661,0.551409,0.001253,0.001253
9669,0.175477,0.174533,0.000944,0.000944
83361,0.361100,0.360144,0.000956,0.000956
49040,0.061286,0.057946,0.003340,0.003340
26409,0.337937,0.337991,0.000055,-0.000055
60178,0.269283,0.267068,0.002215,0.002215
5217,0.607229,0.605037,0.002192,0.002192
29948,0.025147,0.022272,0.002874,0.002874
95594,0.221999,0.219376,0.002623,0.002623
98760,0.556876,0.554756,0.002120,0.002120
77624,0.070367,0.067728,0.002638,0.002638
94787,0.306626,0.306385,0.000241,0.000241
32992,0.105668,0.104155,0.001513,0.001513
53833,0.399551,0.397788,0.001763,0.001763
