,predicted,target,err,delta
70256,-0.002583,0.000000,0.002583,-0.002583
14137,0.211172,0.211028,0.000144,0.000144
5923,0.235045,0.232335,0.002710,0.002710
50552,0.226125,0.224598,0.001528,0.001528
56451,0.212885,0.212519,0.000366,0.000366
53138,0.570260,0.567805,0.002455,0.002455
71256,0.304599,0.302436,0.002163,0.002163
54873,0.068219,0.066399,0.001820,0.001820
36825,0.203568,0.203445,0.000123,0.000123
79416,0.219255,0.217319,0.001936,0.001936
21373,0.246281,0.246007,0.000275,0.000275
70057,0.557337,0.555270,0.002067,0.002067
32677,0.516212,0.513633,0.002579,0.002579
87129,0.292158,0.292627,0.000469,-0.000469
82244,0.415446,0.414567,0.000879,0.000879
70608,0.238548,0.236846,0.001702,0.001702
61573,0.287066,0.288377,0.001311,-0.001311
37328,0.168434,0.165887,0.002547,0.002547
64129,0.143058,0.140642,0.002416,0.002416
83389,0.497940,0.496324,0.001617,0.001617
65172,0.141613,0.141412,0.000201,0.000201
68695,0.100755,0.098888,0.001867,0.001867
97246,0.125182,0.122345,0.002837,0.002837
42343,0.268198,0.266508,0.001690,0.001690
80090,0.478780,0.477073,0.001707,0.001707
38370,0.112191,0.111637,0.000554,0.000554
9925,0.579900,0.578568,0.001332,0.001332
22652,0.591650,0.589479,0.002171,0.002171
78910,0.296069,0.294675,0.001395,0.001395
62905,-0.003709,0.000000,0.003709,-0.003709
99061,0.318510,0.318093,0.000418,0.000418
45766,0.251269,0.250042,0.001227,0.001227
62153,0.167133,0.165334,0.001799,0.001799
16534,0.568887,0.566059,0.002828,0.002828
66476,0.224933,0.223596,0.001337,0.001337
3627,0.049020,0.045928,0.003092,0.003092
88371,0.571857,0.569692,0.002165,0.002165
77683,0.091765,0.088029,0.003737,0.003737
32233,0.191342,0.191036,0.000306,0.000306
14185,0.329339,0.329348,0.000009,-0.000009
92979,0.202796,0.202175,0.000620,0.000620
20112,0.151203,0.149082,0.002121,0.002121
831,0.229649,0.228543,0.001106,0.001106
83010,0.130168,0.127578,0.002589,0.002589
29901,0.410361,0.407874,0.002488,0.002488
75767,0.218998,0.217459,0.001539,0.001539
55116,0.326261,0.326044,0.000217,0.000217
18386,0.215124,0.211397,0.003727,0.003727
48884,0.555461,0.549719,0.005743,0.005743
71605,0.249097,0.249117,0.000020,-0.000020
56983,0.246173,0.245734,0.000439,0.000439
11030,-0.000900,0.000266,0.001166,-0.001166
2430,0.334334,0.333615,0.000719,0.000719
63991,0.253149,0.251692,0.001457,0.001457
51263,0.146668,0.145972,0.000696,0.000696
97665,0.273058,0.273220,0.000163,-0.000163
92063,0.299214,0.298656,0.000558,0.000558
64979,0.387315,0.385742,0.001573,0.001573
69367,0.430718,0.429675,0.001042,0.001042
14009,0.445452,0.445149,0.000304,0.000304
36474,0.520728,0.519212,0.001516,0.001516
20928,0.364696,0.364721,0.000025,-0.000025
91236,0.132835,0.131267,0.001568,0.001568
56279,0.109463,0.107158,0.002305,0.002305
85591,0.607441,0.606207,0.001233,0.001233
81476,0.137750,0.136033,0.001718,0.001718
32366,0.164161,0.161249,0.002912,0.002912
10649,0.075111,0.074078,0.001033,0.001033
26522,0.251387,0.249759,0.001628,0.001628
37810,0.514140,0.512457,0.001683,0.001683
97159,0.585647,0.584392,0.001255,0.001255
51472,0.498146,0.496114,0.002032,0.002032
8246,0.265287,0.264194,0.001093,0.001093
15976,0.327425,0.326449,0.000976,0.000976
18849,0.424269,0.422465,0.001804,0.001804
51824,0.049309,0.046397,0.002912,0.002912
29127,0.264747,0.263457,0.001290,0.001290
61893,0.442082,0.440802,0.001280,0.001280
56302,0.445137,0.443507,0.001629,0.001629
30463,0.017130,0.015673,0.001457,0.001457
97459,0.149506,0.148833,0.000673,0.000673
81744,0.278419,0.277023,0.001396,0.001396
86755,0.526583,0.524251,0.002333,0.002333
39439,0.147945,0.145829,0.002115,0.002115
21084,0.118536,0.116230,0.002305,0.002305
82210,0.181105,0.180802,0.000302,0.000302
21211,0.416678,0.415233,0.001445,0.001445
80040,0.065574,0.062960,0.002614,0.002614
26867,0.513744,0.511622,0.002123,0.002123
14806,0.056312,0.055133,0.001179,0.001179
53541,0.171528,0.170516,0.001012,0.001012
17976,0.230165,0.229959,0.000206,0.000206
78977,0.417209,0.416191,0.001018,0.001018
71036,0.106379,0.103634,0.002745,0.002745
56847,0.290535,0.288590,0.001946,0.001946
81516,0.225917,0.223339,0.002578,0.002578
25373,0.227007,0.225817,0.001190,0.001190
67458,0.494370,0.493086,0.001284,0.001284
8887,0.461537,0.459756,0.001781,0.001781
96670,0.368922,0.366591,0.002331,0.002331
72535,0.287888,0.285388,0.002500,0.002500
36063,0.223132,0.220490,0.002642,0.002642
34223,0.249180,0.247445,0.001735,0.001735
52015,0.001956,0.003505,0.001549,-0.001549
41283,0.347610,0.347521,0.000089,0.000089
92665,0.459777,0.458972,0.000804,0.000804
68200,0.393589,0.391855,0.001733,0.001733
56166,0.526516,0.524970,0.001547,0.001547
7620,0.075189,0.071016,0.004173,0.004173
83048,0.565943,0.564149,0.001794,0.001794
21010,0.005395,0.005081,0.000314,0.000314
30187,0.407860,0.407043,0.000818,0.000818
9573,0.224582,0.224974,0.000392,-0.000392
62039,0.508097,0.507297,0.000800,0.000800
99031,0.161273,0.160794,0.000480,0.000480
52080,0.524155,0.522877,0.001278,0.001278
88079,0.303761,0.302511,0.001250,0.001250
37774,0.429222,0.427291,0.001931,0.001931
81874,0.219132,0.218744,0.000388,0.000388
22461,0.168831,0.166991,0.001840,0.001840
43510,0.453861,0.451179,0.002682,0.002682
1751,0.104233,0.102968,0.001265,0.001265
29551,0.318924,0.319167,0.000244,-0.000244
39223,0.267731,0.267377,0.000354,0.000354
88737,0.499952,0.498248,0.001704,0.001704
53110,0.179478,0.178338,0.001140,0.001140
51640,0.316606,0.315676,0.000930,0.000930
8667,0.313482,0.312732,0.000750,0.000750
64393,0.389975,0.387851,0.002124,0.002124
69275,0.420812,0.419549,0.001263,0.001263
62816,0.069407,0.065665,0.003742,0.003742
76353,0.506805,0.504058,0.002747,0.002747
74857,0.587563,0.585788,0.001775,0.001775
44958,0.170519,0.167979,0.002541,0.002541
66709,0.294171,0.292615,0.001556,0.001556
96933,0.415203,0.413285,0.001919,0.001919
3363,0.326364,0.325822,0.000542,0.000542
33169,0.489238,0.488133,0.001105,0.001105
88816,0.283831,0.280772,0.003059,0.003059
53598,0.561633,0.559146,0.002487,0.002487
79226,0.438085,0.436468,0.001616,0.001616
54436,0.080752,0.077824,0.002928,0.002928
91327,0.400425,0.398630,0.001795,0.001795
44823,0.425042,0.420668,0.004374,0.004374
34275,0.349875,0.348155,0.001721,0.001721
93389,0.136241,0.134422,0.001819,0.001819
44394,0.029779,0.027005,0.002774,0.002774
95022,0.410680,0.409810,0.000870,0.000870
82003,0.355599,0.356390,0.000791,-0.000791
88600,0.400996,0.399555,0.001441,0.001441
55212,0.383254,0.383660,0.000406,-0.000406
33656,0.118344,0.116305,0.002039,0.002039
88349,0.169272,0.166753,0.002519,0.002519
90465,0.040605,0.039787,0.000818,0.000818
84837,0.274874,0.272443,0.002430,0.002430
56424,0.158400,0.157206,0.001194,0.001194
42208,0.306645,0.305607,0.001038,0.001038
81446,0.025594,0.022998,0.002596,0.002596
60597,0.159974,0.158929,0.001046,0.001046
17567,0.134233,0.133504,0.000729,0.000729
99185,-0.001656,0.000004,0.001660,-0.001660
33364,0.422287,0.421176,0.001112,0.001112
49463,0.217188,0.215708,0.001480,0.001480
66583,0.486426,0.483915,0.002512,0.002512
26682,0.123575,0.122732,0.000843,0.000843
22750,0.431243,0.429804,0.001439,0.001439
36433,0.280716,0.279320,0.001396,0.001396
97904,0.113250,0.111531,0.001719,0.001719
30414,0.458569,0.457734,0.000835,0.000835
23837,0.414676,0.412652,0.002023,0.002023
12179,-0.001911,0.000000,0.001911,-0.001911
47827,0.395719,0.394850,0.000870,0.000870
50674,0.436372,0.434155,0.002218,0.002218
89520,0.081976,0.082796,0.000820,-0.000820
7722,0.210467,0.209636,0.000832,0.000832
51402,0.293284,0.289716,0.003568,0.003568
32936,0.118425,0.116266,0.002159,0.002159
67842,0.466975,0.466268,0.000707,0.000707
15267,0.475767,0.474156,0.001610,0.001610
48096,0.052610,0.049959,0.002651,0.002651
71337,0.331551,0.330590,0.000961,0.000961
20920,0.397483,0.396196,0.001287,0.001287
66449,0.398703,0.397427,0.001276,0.001276
351,0.482593,0.481993,0.000600,0.000600
67328,0.408663,0.408071,0.000592,0.000592
93116,-0.000737,0.000449,0.001186,-0.001186
42906,0.148299,0.145526,0.002773,0.002773
62662,0.207716,0.204562,0.003153,0.003153
31483,0.421905,0.421412,0.000493,0.000493
11942,0.264274,0.261891,0.002383,0.002383
82248,0.156679,0.153766,0.002913,0.002913
76477,0.588596,0.587156,0.001440,0.001440
46143,0.376183,0.374831,0.001352,0.001352
33376,0.526371,0.524105,0.002267,0.002267
90284,0.248051,0.245808,0.002243,0.002243
77695,0.171180,0.171573,0.000393,-0.000393
44114,0.464697,0.459782,0.004915,0.004915
14180,0.181486,0.178913,0.002574,0.002574
80498,0.461618,0.459810,0.001807,0.001807
27233,0.212346,0.212785,0.000440,-0.000440
45533,0.239050,0.238216,0.000834,0.000834
36151,0.189491,0.186942,0.002549,0.002549
838,0.264960,0.262559,0.002401,0.002401
35113,0.336154,0.336730,0.000575,-0.000575
51373,0.244608,0.242735,0.001873,0.001873
19204,0.481622,0.480093,0.001529,0.001529
22175,0.258655,0.257907,0.000748,0.000748
4420,0.055698,0.052574,0.003125,0.003125
83744,0.101139,0.098421,0.002718,0.002718
12853,0.609909,0.610064,0.000154,-0.000154
83234,0.118201,0.115508,0.002693,0.002693
7720,0.248355,0.247048,0.001307,0.001307
48660,0.242722,0.242155,0.000567,0.000567
32002,0.598534,0.596113,0.002421,0.002421
10889,0.070491,0.068104,0.002387,0.002387
93350,0.257045,0.256556,0.000489,0.000489
83950,0.215744,0.215048,0.000696,0.000696
72079,0.259190,0.255831,0.003359,0.003359
66872,0.320231,0.317896,0.002335,0.002335
42787,0.058246,0.056073,0.002173,0.002173
42449,0.346235,0.345512,0.000723,0.000723
65182,0.147277,0.145545,0.001732,0.001732
85882,0.539505,0.537612,0.001893,0.001893
73562,0.016839,0.014387,0.002451,0.002451
16320,0.362132,0.361860,0.000272,0.000272
91017,0.354547,0.353316,0.001231,0.001231
19805,0.273979,0.274696,0.000717,-0.000717
71551,0.114167,0.112272,0.001895,0.001895
79131,0.009983,0.008890,0.001093,0.001093
2753,0.336540,0.335812,0.000728,0.000728
49943,0.124919,0.122352,0.002567,0.002567
3091,0.057137,0.054524,0.002614,0.002614
35335,0.078738,0.075777,0.002961,0.002961
42868,0.333999,0.334751,0.000752,-0.000752
30065,0.559016,0.557373,0.001642,0.001642
70974,0.142278,0.139740,0.002539,0.002539
97932,0.601034,0.596799,0.004235,0.004235
61581,0.091450,0.089953,0.001497,0.001497
46583,0.348737,0.347409,0.001327,0.001327
48746,0.230552,0.229469,0.001083,0.001083
35605,0.241871,0.239870,0.002000,0.002000
12136,0.284812,0.284595,0.000217,0.000217
96673,0.175248,0.174357,0.000891,0.000891
3833,0.448832,0.447364,0.001468,0.001468
3803,0.551038,0.548717,0.002321,0.002321
75632,0.456854,0.455942,0.000913,0.000913
40964,0.117494,0.115994,0.001500,0.001500
50305,0.441248,0.441068,0.000180,0.000180
43513,0.149119,0.147427,0.001692,0.001692
93411,0.449031,0.445856,0.003174,0.003174
43207,0.298528,0.298252,0.000276,0.000276
66622,0.313666,0.313802,0.000135,-0.000135
29875,0.475967,0.473883,0.002084,0.002084
46673,0.381342,0.379681,0.001660,0.001660
6330,0.291666,0.289876,0.001789,0.001789
58113,0.236954,0.235386,0.001568,0.001568
3999,0.535707,0.534420,0.001287,0.001287
7478,0.421628,0.419739,0.001889,0.001889
11714,0.448968,0.447498,0.001470,0.001470
24957,0.200556,0.198639,0.001917,0.001917
93989,0.520062,0.518388,0.001675,0.001675
93637,0.183254,0.182092,0.001162,0.001162
95124,0.087951,0.088544,0.000593,-0.000593
61290,0.208676,0.207963,0.000713,0.000713
12610,0.119547,0.116816,0.002731,0.002731
63395,0.210025,0.207350,0.002676,0.002676
97509,-0.000298,0.000847,0.001145,-0.001145
64001,0.482116,0.480956,0.001160,0.001160
57925,0.351893,0.350377,0.001517,0.001517
99471,0.547533,0.545193,0.002340,0.002340
15969,0.550322,0.548594,0.001728,0.001728
8074,0.529044,0.527372,0.001672,0.001672
89021,0.041863,0.038562,0.003301,0.003301
96605,0.362912,0.362098,0.000814,0.000814
66493,0.270905,0.270089,0.000815,0.000815
93101,0.412693,0.409762,0.002931,0.002931
78216,0.067846,0.065091,0.002756,0.002756
87314,0.034394,0.033736,0.000658,0.000658
54785,0.496627,0.494044,0.002583,0.002583
92199,0.041991,0.038159,0.003831,0.003831
68060,0.528660,0.525515,0.003145,0.003145
40740,0.445939,0.442219,0.003720,0.003720
71763,0.590630,0.589100,0.001530,0.001530
6184,0.052113,0.049010,0.003103,0.003103
38406,0.297593,0.296922,0.000670,0.000670
29017,0.320284,0.318327,0.001957,0.001957
5977,0.519062,0.517508,0.001554,0.001554
82154,0.180850,0.178132,0.002719,0.002719
13401,0.026484,0.023785,0.002699,0.002699
45903,0.371742,0.370756,0.000986,0.000986
37620,0.418376,0.417604,0.000772,0.000772
78479,0.084998,0.082410,0.002588,0.002588
37284,0.290361,0.290548,0.000187,-0.000187
38127,0.020799,0.018725,0.002075,0.002075
17252,0.181201,0.180726,0.000475,0.000475
84598,0.326472,0.323126,0.003346,0.003346
62642,0.105132,0.104470,0.000662,0.000662
38642,0.404149,0.403372,0.000777,0.000777
13002,0.249533,0.249194,0.000339,0.000339
98703,0.262825,0.262675,0.000150,0.000150
77883,0.254102,0.254192,0.000090,-0.000090
85233,0.595706,0.596348,0.000642,-0.000642
61975,0.157527,0.157214,0.000313,0.000313
38305,0.166024,0.165188,0.000836,0.000836
96840,0.240365,0.240129,0.000236,0.000236
86586,0.002724,0.003446,0.000723,-0.000723
94992,0.142282,0.140625,0.001657,0.001657
65279,-0.001039,0.000030,0.001069,-0.001069
84756,0.178750,0.176734,0.002016,0.002016
88269,0.318305,0.317628,0.000676,0.000676
20164,0.318625,0.316380,0.002245,0.002245
38462,0.278411,0.277545,0.000866,0.000866
6927,0.534696,0.532430,0.002266,0.002266
91457,0.059356,0.057538,0.001818,0.001818
87657,0.081238,0.077584,0.003654,0.003654
56658,0.210181,0.206617,0.003565,0.003565
95111,0.510501,0.508932,0.001569,0.001569
75035,0.443892,0.442818,0.001073,0.001073
80558,0.380924,0.380335,0.000589,0.000589
53123,0.526174,0.525044,0.001129,0.001129
75240,0.265712,0.264048,0.001664,0.001664
19709,0.526383,0.524378,0.002005,0.002005
40666,0.322799,0.322521,0.000278,0.000278
47793,0.592620,0.590680,0.001940,0.001940
84502,0.159012,0.156997,0.002015,0.002015
15543,0.062205,0.061074,0.001130,0.001130
20670,0.582065,0.580284,0.001781,0.001781
54001,0.202561,0.201377,0.001184,0.001184
58887,0.113397,0.111917,0.001480,0.001480
25252,0.323269,0.323553,0.000284,-0.000284
82653,0.330793,0.330829,0.000036,-0.000036
16808,0.359137,0.357560,0.001577,0.001577
13244,0.192220,0.192356,0.000136,-0.000136
13904,0.060175,0.057888,0.002287,0.002287
78104,0.389345,0.388199,0.001146,0.001146
15279,0.140204,0.138562,0.001642,0.001642
21562,0.233064,0.231679,0.001385,0.001385
1193,-0.000930,0.000340,0.001270,-0.001270
24375,0.253621,0.251860,0.001761,0.001761
48074,0.114887,0.112225,0.002661,0.002661
46276,0.160329,0.159654,0.000675,0.000675
34060,0.587631,0.585444,0.002187,0.002187
95814,0.025294,0.024280,0.001014,0.001014
35360,0.340388,0.340531,0.000143,-0.000143
29110,0.333312,0.332044,0.001268,0.001268
7056,0.426378,0.425525,0.000853,0.000853
23170,0.349856,0.346147,0.003709,0.003709
26764,0.129322,0.126746,0.002575,0.002575
380,0.075097,0.072682,0.002416,0.002416
60999,0.352757,0.353371,0.000613,-0.000613
34066,0.391521,0.390692,0.000829,0.000829
37837,0.268395,0.268614,0.000219,-0.000219
84336,0.000736,0.001625,0.000889,-0.000889
34665,0.263334,0.261665,0.001669,0.001669
88991,0.455701,0.454574,0.001128,0.001128
63613,0.221695,0.222956,0.001261,-0.001261
63848,0.157600,0.157236,0.000363,0.000363
99182,0.500974,0.499300,0.001674,0.001674
47925,0.047269,0.044167,0.003102,0.003102
17115,0.027156,0.026362,0.000794,0.000794
3835,0.214617,0.213727,0.000890,0.000890
33140,0.245112,0.245108,0.000004,0.000004
32138,0.236217,0.234309,0.001908,0.001908
64071,0.360875,0.359478,0.001398,0.001398
97963,0.610427,0.610101,0.000326,0.000326
22494,0.097487,0.095306,0.002181,0.002181
41737,0.286937,0.287189,0.000251,-0.000251
30379,0.337069,0.336792,0.000277,0.000277
86693,0.212190,0.211918,0.000271,0.000271
36591,0.476363,0.474921,0.001443,0.001443
61218,0.058695,0.058033,0.000662,0.000662
69606,0.532971,0.531097,0.001874,0.001874
70660,0.505016,0.502628,0.002388,0.002388
34788,0.060378,0.058571,0.001807,0.001807
72263,0.264487,0.263707,0.000780,0.000780
83171,0.282413,0.281856,0.000557,0.000557
43830,0.200317,0.199138,0.001178,0.001178
89925,0.590813,0.589788,0.001025,0.001025
59685,0.528670,0.525650,0.003019,0.003019
35170,0.337252,0.335801,0.001451,0.001451
7860,0.316693,0.316606,0.000087,0.000087
51220,0.234056,0.232800,0.001256,0.001256
48927,0.173926,0.171459,0.002467,0.002467
98940,0.346855,0.346387,0.000468,0.000468
66218,0.318754,0.316262,0.002492,0.002492
95728,0.164003,0.162954,0.001050,0.001050
89931,0.564923,0.562737,0.002186,0.002186
79729,0.126750,0.125910,0.000839,0.000839
88757,0.480732,0.478156,0.002576,0.002576
52496,0.203580,0.202818,0.000762,0.000762
86625,0.531974,0.530677,0.001297,0.001297
47651,0.424326,0.422031,0.002295,0.002295
40432,0.429152,0.427936,0.001216,0.001216
60330,0.149343,0.147957,0.001386,0.001386
73946,0.344905,0.342899,0.002006,0.002006
76940,0.491731,0.489773,0.001959,0.001959
5173,0.338838,0.337692,0.001146,0.001146
33522,0.253875,0.253278,0.000596,0.000596
49627,0.280962,0.279252,0.001710,0.001710
13033,0.553789,0.552415,0.001374,0.001374
77881,0.023071,0.021408,0.001663,0.001663
67732,0.066558,0.064830,0.001729,0.001729
94912,0.319157,0.317271,0.001887,0.001887
95825,0.379813,0.379111,0.000702,0.000702
24056,0.111360,0.108580,0.002780,0.002780
5832,0.253863,0.252050,0.001814,0.001814
36393,0.341845,0.341285,0.000559,0.000559
79690,0.203744,0.202600,0.001143,0.001143
40471,0.169696,0.168117,0.001579,0.001579
30082,0.197062,0.197183,0.000120,-0.000120
21269,0.373568,0.372158,0.001410,0.001410
25445,0.067375,0.065775,0.001600,0.001600
89055,0.348555,0.347468,0.001088,0.001088
35041,0.618327,0.615383,0.002944,0.002944
75596,0.318359,0.317295,0.001064,0.001064
50007,0.201095,0.198419,0.002676,0.002676
47205,0.094876,0.092517,0.002359,0.002359
23293,0.321019,0.320481,0.000538,0.000538
35404,0.505163,0.504068,0.001095,0.001095
24393,0.419096,0.418060,0.001036,0.001036
99154,0.263700,0.263202,0.000498,0.000498
3189,0.101137,0.098700,0.002436,0.002436
10254,-0.001684,0.000003,0.001687,-0.001687
15284,0.577283,0.574822,0.002462,0.002462
39623,0.216627,0.214977,0.001649,0.001649
33403,0.560672,0.558682,0.001990,0.001990
20023,0.230076,0.228932,0.001144,0.001144
39797,0.219871,0.218655,0.001215,0.001215
65381,0.475716,0.472604,0.003112,0.003112
26688,0.174067,0.173436,0.000632,0.000632
32706,0.136868,0.135699,0.001169,0.001169
87078,0.199812,0.197807,0.002005,0.002005
66680,0.522337,0.519594,0.002743,0.002743
43089,0.336245,0.334815,0.001430,0.001430
25588,0.391312,0.391026,0.000286,0.000286
53925,0.445785,0.444620,0.001165,0.001165
96490,0.025145,0.023593,0.001552,0.001552
13152,0.542704,0.540979,0.001725,0.001725
89827,0.173099,0.172926,0.000173,0.000173
39868,0.297475,0.296151,0.001323,0.001323
95527,0.317674,0.318088,0.000414,-0.000414
80949,0.357315,0.355913,0.001402,0.001402
55583,0.506097,0.503359,0.002738,0.002738
9194,0.588424,0.587728,0.000696,0.000696
73160,0.395817,0.394356,0.001462,0.001462
52424,0.178673,0.176841,0.001833,0.001833
55346,0.251128,0.249477,0.001652,0.001652
37999,0.505694,0.505356,0.000338,0.000338
94265,0.179237,0.178873,0.000364,0.000364
99088,0.238873,0.236620,0.002253,0.002253
88508,0.220825,0.220108,0.000717,0.000717
20091,0.094758,0.093127,0.001631,0.001631
95707,0.113423,0.114076,0.000653,-0.000653
80768,0.283111,0.283363,0.000252,-0.000252
89257,0.512722,0.511328,0.001394,0.001394
99148,0.606105,0.604622,0.001483,0.001483
28103,0.296172,0.296598,0.000425,-0.000425
86515,0.138790,0.136094,0.002696,0.002696
23124,0.584925,0.582388,0.002537,0.002537
18596,0.195892,0.194854,0.001038,0.001038
32978,0.266349,0.265429,0.000920,0.000920
95327,0.192502,0.193966,0.001464,-0.001464
26792,0.159278,0.158272,0.001005,0.001005
31835,0.530717,0.529004,0.001713,0.001713
37657,0.383674,0.382830,0.000844,0.000844
15085,0.495128,0.493857,0.001271,0.001271
