,predicted,target,err:
35383,0.486097,0.482155,0.003942
50421,0.544612,0.542031,0.002581
44888,0.466133,0.463815,0.002318
8369,0.493631,0.492226,0.001405
26993,0.337921,0.337976,0.000055
24805,0.083483,0.087685,0.004202
22502,0.095749,0.098937,0.003188
63161,0.217940,0.216071,0.001869
1511,0.185979,0.182881,0.003098
31695,0.357862,0.357676,0.000186
59654,0.193055,0.194689,0.001634
22242,0.217640,0.216798,0.000842
38049,0.078569,0.081444,0.002875
47469,0.257683,0.257783,0.000100
48786,0.345707,0.346515,0.000808
37956,0.074792,0.075210,0.000418
39983,0.286488,0.288036,0.001548
50592,0.117711,0.120315,0.002604
18118,0.500524,0.498218,0.002306
15376,0.152090,0.151252,0.000838
66162,0.079313,0.079680,0.000367
13698,0.389054,0.386224,0.002830
27825,0.225565,0.220903,0.004662
12803,0.083478,0.086708,0.003230
23405,0.266479,0.266378,0.000101
46491,0.094120,0.095077,0.000957
63881,0.246688,0.248477,0.001789
58593,0.198426,0.195228,0.003198
20191,0.054283,0.055544,0.001261
43787,0.214733,0.214290,0.000443
41783,0.199276,0.197804,0.001472
41716,0.125342,0.126220,0.000878
55361,0.107000,0.108175,0.001175
25190,0.000004,0.003126,0.003122
65477,0.083738,0.084792,0.001054
51309,0.234163,0.228383,0.005780
22209,0.021969,0.029619,0.007650
48897,0.036685,0.041044,0.004359
18281,0.202572,0.200552,0.002020
39925,0.152641,0.153008,0.000367
47931,0.063984,0.067253,0.003269
2303,0.306460,0.306857,0.000397
14039,0.159752,0.159222,0.000530
59276,0.527932,0.528687,0.000755
41735,0.195328,0.193743,0.001585
48737,0.281357,0.281198,0.000159
51634,0.401380,0.401476,0.000096
36719,0.154079,0.155128,0.001049
44496,0.114743,0.117878,0.003135
64408,0.332345,0.334431,0.002086
51784,0.072955,0.074939,0.001984
27494,0.232979,0.231151,0.001828
11148,0.445289,0.444525,0.000764
51787,0.153963,0.154173,0.000210
54702,0.242546,0.241166,0.001380
21784,0.013938,0.017018,0.003080
9669,0.471226,0.472016,0.000790
63520,0.401062,0.401004,0.000058
17234,0.036114,0.034312,0.001802
24667,0.459307,0.458341,0.000966
2822,0.162015,0.162253,0.000238
20010,0.415726,0.413914,0.001812
2246,0.184973,0.185344,0.000371
20051,0.399360,0.400496,0.001136
63703,0.333495,0.334307,0.000812
16220,0.122306,0.125900,0.003594
11223,0.134092,0.136123,0.002031
47130,0.185684,0.186529,0.000845
6086,0.228820,0.229066,0.000246
25173,0.161561,0.161883,0.000322
49160,0.278632,0.279532,0.000900
65814,0.092945,0.093504,0.000559
58604,0.486677,0.486459,0.000218
25801,0.011474,0.015609,0.004135
1711,0.047563,0.049569,0.002006
13850,0.297855,0.298332,0.000477
716,0.123653,0.125340,0.001687
24175,0.125862,0.126542,0.000680
35533,0.039193,0.045169,0.005976
18448,0.280395,0.279976,0.000419
39433,0.330318,0.329407,0.000911
1369,0.127704,0.128080,0.000376
37869,0.110263,0.114256,0.003993
1404,0.113016,0.112975,0.000041
35865,0.248242,0.248040,0.000202
53924,0.109470,0.110765,0.001295
4329,0.273309,0.273947,0.000638
61868,0.472691,0.474546,0.001855
66369,0.083092,0.084881,0.001789
7867,0.243875,0.243087,0.000788
12979,0.060170,0.063029,0.002859
54947,0.293947,0.292718,0.001229
42340,0.169620,0.170399,0.000779
19195,0.128915,0.135698,0.006783
54424,0.238393,0.240060,0.001667
62531,0.399257,0.397575,0.001682
21230,0.074489,0.076986,0.002497
3657,0.239148,0.241578,0.002430
65208,0.213620,0.214055,0.000435
17402,0.087436,0.093145,0.005709
47940,0.019784,0.023880,0.004096
24241,0.182349,0.181641,0.000708
24408,0.209618,0.209355,0.000263
41618,0.449552,0.447471,0.002081
21032,0.291006,0.292221,0.001215
8981,0.165990,0.169097,0.003107
5969,0.070506,0.072386,0.001880
62821,0.142757,0.141872,0.000885
48155,0.430448,0.432480,0.002032
52411,0.079324,0.081808,0.002484
14479,0.212519,0.211266,0.001253
28088,0.449820,0.446931,0.002889
36551,0.179909,0.181723,0.001814
38400,0.382715,0.383283,0.000568
2268,0.288244,0.288136,0.000108
3392,0.095248,0.096965,0.001717
46122,0.309989,0.311740,0.001751
46126,0.076202,0.078953,0.002751
58282,0.234700,0.232174,0.002526
11432,0.376215,0.375562,0.000653
55876,0.145700,0.148757,0.003057
17077,0.330901,0.332232,0.001331
24680,0.509432,0.509159,0.000273
18675,0.448627,0.447786,0.000841
53208,0.493296,0.491944,0.001352
3087,0.393242,0.395907,0.002665
52502,0.150662,0.147480,0.003182
27086,0.405586,0.411039,0.005453
54188,0.185605,0.188103,0.002498
32267,0.359821,0.360080,0.000259
63492,0.507551,0.508522,0.000971
42709,0.104586,0.105722,0.001136
34645,0.153551,0.153952,0.000401
39423,0.135221,0.130971,0.004250
42768,0.119886,0.123174,0.003288
34297,0.362444,0.364533,0.002089
1286,0.102854,0.101324,0.001530
48398,0.386669,0.389283,0.002614
15059,0.571700,0.570535,0.001165
53377,0.106163,0.105945,0.000218
41223,0.034470,0.036039,0.001569
66094,0.440752,0.438577,0.002175
57223,0.452633,0.452416,0.000217
43085,0.010544,0.017124,0.006580
52948,0.391433,0.389854,0.001579
5538,0.247981,0.252146,0.004165
17215,0.273588,0.274208,0.000620
47475,0.197651,0.196094,0.001557
29723,0.068757,0.069553,0.000796
50597,0.450508,0.448626,0.001882
18227,0.382863,0.380170,0.002693
32362,0.315507,0.316805,0.001298
22564,0.253686,0.254061,0.000375
34404,0.425352,0.427122,0.001770
17754,0.322394,0.323356,0.000962
64099,0.155278,0.155076,0.000202
42396,0.042664,0.045536,0.002872
40758,0.082731,0.083625,0.000894
39181,0.200266,0.199470,0.000796
54687,0.592613,0.589498,0.003115
7501,0.026183,0.029822,0.003639
9566,0.015246,0.019423,0.004177
59103,0.196635,0.196539,0.000096
20522,0.048140,0.050756,0.002616
58361,0.125575,0.127791,0.002216
61398,0.065152,0.068369,0.003217
45617,0.292318,0.289932,0.002386
5452,0.364003,0.363932,0.000071
704,0.465633,0.469353,0.003720
14205,0.522815,0.524022,0.001207
50607,0.007053,0.009253,0.002200
41457,0.166310,0.168603,0.002293
59650,0.412697,0.411594,0.001103
27463,0.107179,0.110123,0.002944
65732,0.320525,0.319386,0.001139
7425,0.290149,0.293903,0.003754
44787,0.234451,0.234229,0.000222
20765,0.044202,0.045964,0.001762
44763,0.311655,0.310670,0.000985
25301,-0.008357,0.000058,0.008415
35258,0.180181,0.180773,0.000592
23564,0.506729,0.505952,0.000777
50093,0.271799,0.271415,0.000384
60287,-0.002911,0.001796,0.004707
34744,0.188224,0.187125,0.001099
42402,0.255575,0.258601,0.003026
31922,0.570223,0.570597,0.000374
63582,0.536301,0.539067,0.002766
3549,0.443566,0.443895,0.000329
1766,0.110439,0.112200,0.001761
39918,0.387813,0.385957,0.001856
56640,0.144290,0.143854,0.000436
64002,0.186860,0.187139,0.000279
56280,0.407782,0.406802,0.000980
30580,0.076871,0.077716,0.000845
42448,0.078594,0.080787,0.002193
21291,0.263698,0.269597,0.005899
51779,0.352492,0.351587,0.000905
54151,0.566393,0.565700,0.000693
21548,0.218676,0.218247,0.000429
13200,0.201177,0.201924,0.000747
63124,0.160337,0.160599,0.000262
26568,0.163279,0.165665,0.002386
63498,0.139252,0.139208,0.000044
60059,0.422760,0.420142,0.002618
52728,0.251737,0.249455,0.002282
11424,0.452085,0.452274,0.000189
52086,0.363861,0.365823,0.001962
30917,0.001174,0.003190,0.002016
29743,0.461959,0.461619,0.000340
25835,0.008912,0.015368,0.006456
45610,0.321854,0.319860,0.001994
35629,0.352757,0.352722,0.000035
30484,0.090315,0.091649,0.001334
27107,0.193833,0.194873,0.001040
10375,0.219980,0.218148,0.001832
25185,0.073133,0.074852,0.001719
6437,0.411218,0.411097,0.000121
25741,0.419864,0.422100,0.002236
27097,0.360077,0.363967,0.003890
9665,0.030623,0.033937,0.003314
18975,0.261893,0.261132,0.000761
40831,0.155175,0.155325,0.000150
18510,0.106256,0.107979,0.001723
27326,0.330717,0.330263,0.000454
55764,0.332669,0.332290,0.000379
25587,0.295800,0.294451,0.001349
19336,0.319113,0.324452,0.005339
18472,0.227157,0.226947,0.000210
43436,0.351089,0.349535,0.001554
981,0.023775,0.026944,0.003169
12069,0.172158,0.172356,0.000198
36025,0.005687,0.009846,0.004159
5267,0.112454,0.115085,0.002631
56934,0.130338,0.131531,0.001193
25822,0.096293,0.095719,0.000574
62139,0.304156,0.298628,0.005528
17184,0.377947,0.377308,0.000639
31661,0.051298,0.053285,0.001987
43034,0.111487,0.112941,0.001454
58699,0.352340,0.355153,0.002813
9675,0.212590,0.210581,0.002009
34147,0.041058,0.043851,0.002793
50479,0.204114,0.202326,0.001788
62695,0.384684,0.387179,0.002495
57564,0.036841,0.036016,0.000825
22333,0.520935,0.518475,0.002460
44542,0.389363,0.389056,0.000307
43830,0.418499,0.418905,0.000406
24914,0.369985,0.370505,0.000520
34549,0.128878,0.127395,0.001483
57917,0.262034,0.260905,0.001129
55585,0.035739,0.038505,0.002766
63732,0.473040,0.471508,0.001532
13566,0.207492,0.206399,0.001093
4866,0.544998,0.544419,0.000579
22841,0.315017,0.312867,0.002150
35200,0.005404,0.009372,0.003968
39624,0.378869,0.381204,0.002335
55992,0.182473,0.181155,0.001318
32368,0.067211,0.072058,0.004847
52434,0.239202,0.237658,0.001544
17903,0.223448,0.224376,0.000928
62708,0.527849,0.526997,0.000852
57797,0.015190,0.019602,0.004412
64652,0.516475,0.514445,0.002030
25462,0.126437,0.129730,0.003293
6584,0.287999,0.287214,0.000785
35985,0.351008,0.349802,0.001206
7666,0.540183,0.538401,0.001782
55460,0.511446,0.509283,0.002163
23696,0.180416,0.181128,0.000712
7188,0.107535,0.108325,0.000790
28389,0.019640,0.021952,0.002312
61014,0.168970,0.168748,0.000222
796,0.126929,0.127320,0.000391
49331,0.076688,0.082361,0.005673
31633,0.381663,0.380311,0.001352
64267,0.207407,0.205126,0.002281
46439,0.546937,0.543426,0.003511
58623,0.205165,0.202745,0.002420
52567,0.348474,0.349891,0.001417
27685,0.021957,0.025110,0.003153
26324,0.246581,0.244947,0.001634
15389,0.024262,0.028029,0.003767
29684,0.071560,0.074144,0.002584
54094,0.045893,0.049118,0.003225
53542,0.323445,0.323873,0.000428
38077,0.094883,0.092744,0.002139
16258,0.027577,0.030851,0.003274
42082,0.274256,0.272842,0.001414
39377,0.102753,0.104462,0.001709
58210,0.265992,0.266512,0.000520
21706,0.419109,0.419296,0.000187
39461,0.010311,0.014138,0.003827
26,0.118803,0.120390,0.001587
38533,0.084732,0.085306,0.000574
43815,0.109073,0.110354,0.001281
19483,0.148778,0.148989,0.000211
17177,0.060322,0.062625,0.002303
19355,0.171129,0.171981,0.000852
17093,0.540258,0.540680,0.000422
45291,0.220190,0.218290,0.001900
10248,0.011358,0.016621,0.005263
38839,0.168199,0.165584,0.002615
5700,0.279449,0.278545,0.000904
57459,0.429157,0.429476,0.000319
13536,0.091031,0.090161,0.000870
62840,0.397734,0.398541,0.000807
4942,0.199919,0.198388,0.001531
49743,0.449090,0.450518,0.001428
40364,0.361041,0.362042,0.001001
12464,0.054455,0.060538,0.006083
40728,0.202964,0.203273,0.000309
22838,0.243592,0.243054,0.000538
37886,0.109245,0.111358,0.002113
18615,0.499421,0.501570,0.002149
15055,0.458823,0.459719,0.000896
59373,0.084010,0.087195,0.003185
17974,0.631421,0.631221,0.000200
44776,0.550717,0.549728,0.000989
15828,0.324693,0.325420,0.000727
61490,0.050310,0.051868,0.001558
6472,0.366671,0.369664,0.002993
50874,0.169900,0.169798,0.000102
60123,0.178768,0.178113,0.000655
5526,0.400235,0.398068,0.002167
38376,0.511901,0.510571,0.001330
17976,0.041035,0.043998,0.002963
46901,0.550812,0.554193,0.003381
45810,0.539697,0.539705,0.000008
45891,0.335021,0.334804,0.000217
30832,0.104836,0.107998,0.003162
41405,0.156288,0.159476,0.003188
1082,0.070727,0.076923,0.006196
20758,0.126826,0.128930,0.002104
30183,0.101519,0.102832,0.001313
35989,0.046813,0.048833,0.002020
18687,0.021641,0.024878,0.003237
30201,0.133093,0.132968,0.000125
47950,0.315096,0.315559,0.000463
19930,0.465571,0.463774,0.001797
51355,0.138563,0.138331,0.000232
10596,0.489008,0.487719,0.001289
6512,0.349556,0.347471,0.002085
12787,0.104430,0.104969,0.000539
51986,0.428734,0.427535,0.001199
65590,0.021421,0.024311,0.002890
29969,0.338954,0.339395,0.000441
35481,0.297082,0.297275,0.000193
22540,0.117217,0.118987,0.001770
45609,0.048347,0.048993,0.000646
39115,-0.006617,0.000390,0.007007
39593,0.224913,0.224354,0.000559
11143,0.366146,0.365551,0.000595
47289,0.264414,0.265735,0.001321
3959,0.040523,0.042098,0.001575
18288,0.446094,0.442938,0.003156
38493,0.496968,0.493863,0.003105
24644,0.276026,0.274934,0.001092
59225,0.091646,0.095109,0.003463
62720,0.494616,0.492585,0.002031
434,0.464118,0.462631,0.001487
50346,0.592030,0.592466,0.000436
66651,0.317656,0.315152,0.002504
25370,0.150588,0.152831,0.002243
2203,0.316028,0.316659,0.000631
19829,0.110320,0.110811,0.000491
50319,0.173472,0.172590,0.000882
30041,0.149313,0.147237,0.002076
48634,0.449264,0.450654,0.001390
65872,0.133752,0.132695,0.001057
6962,0.267757,0.267553,0.000204
8701,0.365705,0.366056,0.000351
40274,0.296021,0.295431,0.000590
20151,0.396291,0.395654,0.000637
64686,0.415168,0.415259,0.000091
63174,0.305232,0.299056,0.006176
38397,0.497103,0.496878,0.000225
8753,0.426597,0.424146,0.002451
27597,0.485197,0.484740,0.000457
51066,0.307766,0.306039,0.001727
41490,0.166239,0.164757,0.001482
15174,0.540376,0.539309,0.001067
11103,0.048433,0.051171,0.002738
25710,0.464634,0.464262,0.000372
60351,0.487314,0.485500,0.001814
61371,0.567336,0.567615,0.000279
21762,0.567290,0.561906,0.005384
53887,0.309248,0.310262,0.001014
43175,0.044904,0.045795,0.000891
3238,0.218321,0.216425,0.001896
31559,0.382545,0.380884,0.001661
7240,0.225401,0.223366,0.002035
17316,0.026998,0.027783,0.000785
30668,0.240364,0.239561,0.000803
41150,0.351770,0.350345,0.001425
27272,0.318537,0.316780,0.001757
59065,0.238538,0.238719,0.000181
66148,0.270126,0.267638,0.002488
11877,0.086123,0.087232,0.001109
19868,0.442282,0.440607,0.001675
61170,0.168564,0.166161,0.002403
13644,0.567573,0.569725,0.002152
42477,0.359231,0.360526,0.001295
50585,0.245422,0.244368,0.001054
65112,0.581185,0.578842,0.002343
44297,0.309427,0.308508,0.000919
34136,0.351551,0.353301,0.001750
40358,0.065604,0.067502,0.001898
36972,0.349110,0.351105,0.001995
12210,0.365601,0.365338,0.000263
30806,0.340820,0.338847,0.001973
34315,0.406093,0.404573,0.001520
21649,0.001328,0.003163,0.001835
54551,0.512548,0.516869,0.004321
15991,0.086500,0.087197,0.000697
10712,0.289111,0.287855,0.001256
7066,0.041975,0.043972,0.001997
37830,0.326605,0.326770,0.000165
18269,0.403641,0.402931,0.000710
38023,0.334267,0.332120,0.002147
40247,0.460709,0.461306,0.000597
8545,0.197703,0.195994,0.001709
53453,0.129917,0.128852,0.001065
61438,0.150868,0.153694,0.002826
42042,0.223542,0.221681,0.001861
42213,0.312432,0.310029,0.002403
1935,0.187804,0.189228,0.001424
48828,0.192353,0.191728,0.000625
28582,0.163582,0.164608,0.001026
4899,0.127442,0.127929,0.000487
10662,0.064704,0.067364,0.002660
3447,0.260100,0.259557,0.000543
36053,0.099818,0.100270,0.000452
33953,0.197946,0.197943,0.000003
50722,0.511248,0.512848,0.001600
19405,0.344370,0.343230,0.001140
58143,0.561986,0.562721,0.000735
50699,0.192193,0.192250,0.000057
46764,0.127740,0.128678,0.000938
42723,0.190715,0.190147,0.000568
22595,0.590809,0.590523,0.000286
27140,0.324413,0.322325,0.002088
15402,0.070829,0.073434,0.002605
30394,0.398906,0.397995,0.000911
4595,0.022912,0.026082,0.003170
47836,0.114362,0.115211,0.000849
46117,0.234720,0.230716,0.004004
44852,0.438424,0.439026,0.000602
46281,0.478182,0.480917,0.002735
19362,0.478690,0.477204,0.001486
56890,0.408568,0.409994,0.001426
12194,0.352632,0.352924,0.000292
26714,0.155085,0.156186,0.001101
25507,0.524276,0.522855,0.001421
52006,0.267170,0.265964,0.001206
5142,0.324042,0.323215,0.000827
15513,0.095759,0.098150,0.002391
63717,0.319326,0.314442,0.004884
31276,0.211765,0.210051,0.001714
13347,0.398657,0.397657,0.001000
3811,0.434150,0.434333,0.000183
13123,0.093293,0.095290,0.001997
2291,0.405218,0.403990,0.001228
60731,0.184625,0.184013,0.000612
55816,0.192347,0.189385,0.002962
3603,0.012792,0.014327,0.001535
13286,0.415666,0.415733,0.000067
59786,0.146507,0.147463,0.000956
16040,0.013654,0.017842,0.004188
43473,0.328694,0.327806,0.000888
61582,0.346596,0.346583,0.000013
1659,0.589763,0.589013,0.000750
3793,0.289483,0.288974,0.000509
29022,0.274309,0.273691,0.000618
17226,0.044393,0.047402,0.003009
2977,0.348728,0.348953,0.000225
23792,0.037074,0.040084,0.003010
12218,0.487271,0.485079,0.002192
12274,0.022001,0.024786,0.002785
51476,0.083095,0.085247,0.002152
52871,0.050732,0.053772,0.003040
46629,0.283846,0.285373,0.001527
24288,0.273815,0.274019,0.000204
29175,0.270799,0.270591,0.000208
22751,0.266514,0.264585,0.001929
19447,0.136560,0.136497,0.000063
151,0.366896,0.368475,0.001579
9191,0.366763,0.367722,0.000959
17175,0.109376,0.109744,0.000368
56923,0.215960,0.213710,0.002250
66955,0.547578,0.548491,0.000913
19017,0.280738,0.281986,0.001248
11755,0.353519,0.354553,0.001034
11412,0.223716,0.222513,0.001203
38289,0.399896,0.402096,0.002200
6004,0.203335,0.199548,0.003787
39142,0.184250,0.185332,0.001082
36868,0.025053,0.028851,0.003798
57396,0.155223,0.157145,0.001922
8159,0.052101,0.054015,0.001914
66062,0.566453,0.565984,0.000469
63691,0.007887,0.009010,0.001123
16212,0.469484,0.472915,0.003431
27476,0.066744,0.070126,0.003382
54635,0.065856,0.066353,0.000497
53804,0.467582,0.464278,0.003304
32782,0.506910,0.504752,0.002158
54562,0.077746,0.081104,0.003358
35560,0.205094,0.201514,0.003580
50187,0.078388,0.080134,0.001746
27503,0.111405,0.113579,0.002174
22025,0.301612,0.302427,0.000815
63377,0.501109,0.500439,0.000670
5922,0.243654,0.242817,0.000837
32400,0.137904,0.137417,0.000487
64668,0.311385,0.313262,0.001877
20875,0.183925,0.186046,0.002121
52404,0.231083,0.230227,0.000856
26265,0.245615,0.247034,0.001419
24451,0.280533,0.280947,0.000414
33948,0.265222,0.265843,0.000621
6337,0.104977,0.109095,0.004118
33293,0.276731,0.277065,0.000334
58408,0.297840,0.296027,0.001813
2606,0.023492,0.026346,0.002854
11050,0.141150,0.140675,0.000475
53613,0.008862,0.013795,0.004933
22123,0.173252,0.172296,0.000956
6414,0.069693,0.073777,0.004084
7038,0.021441,0.024921,0.003480
62660,0.454312,0.453168,0.001144
5,0.205372,0.203737,0.001635
58189,0.324988,0.326787,0.001799
16126,0.600571,0.599297,0.001274
19547,0.173622,0.174993,0.001371
37780,0.034962,0.038244,0.003282
58275,0.262184,0.263207,0.001023
59637,0.030860,0.032784,0.001924
5413,0.107966,0.107457,0.000509
49613,0.434967,0.434874,0.000093
440,0.179961,0.177681,0.002280
51869,0.126269,0.128126,0.001857
62146,0.463184,0.458035,0.005149
66267,0.114357,0.113707,0.000650
36000,0.453304,0.451246,0.002058
44322,0.248991,0.248505,0.000486
50419,0.144199,0.143672,0.000527
1938,0.203031,0.197643,0.005388
9117,0.133705,0.134881,0.001176
18909,0.132472,0.132102,0.000370
4870,0.331040,0.330883,0.000157
22467,0.195732,0.194716,0.001016
6565,0.364080,0.365335,0.001255
44837,0.108986,0.109248,0.000262
7975,0.474138,0.474734,0.000596
17269,0.420100,0.419344,0.000756
57717,0.075770,0.077216,0.001446
27460,0.023800,0.029632,0.005832
28290,0.143323,0.144444,0.001121
7704,0.052618,0.056304,0.003686
16891,0.472412,0.472440,0.000028
52911,0.442141,0.440563,0.001578
65815,0.187798,0.189741,0.001943
5069,0.043565,0.048890,0.005325
46458,0.307103,0.309925,0.002822
27603,0.590044,0.589850,0.000194
23606,0.195839,0.196253,0.000414
9408,0.071658,0.071844,0.000186
24643,0.115394,0.114907,0.000487
58887,0.414395,0.412121,0.002274
16449,0.121768,0.123202,0.001434
54914,0.456026,0.451766,0.004260
45325,0.451777,0.452603,0.000826
24647,0.234970,0.233565,0.001405
38233,0.205188,0.205522,0.000334
66079,0.515937,0.520664,0.004727
40279,0.007692,0.010402,0.002710
29281,0.407263,0.405333,0.001930
7664,0.344874,0.345973,0.001099
13119,0.158764,0.148763,0.010001
50602,0.282098,0.282045,0.000053
53126,0.089770,0.089804,0.000034
49720,0.033350,0.033672,0.000322
63159,0.450600,0.448690,0.001910
33064,0.424205,0.425632,0.001427
60899,0.117956,0.118746,0.000790
6457,0.265245,0.267360,0.002115
14245,0.253831,0.253756,0.000075
42269,0.325555,0.326471,0.000916
15005,0.482280,0.485898,0.003618
61611,0.407522,0.411619,0.004097
27219,0.263800,0.264555,0.000755
