,predicted,target,err:
6935,0.036444,0.040614,0.004170
12958,0.536312,0.534037,0.002275
26369,0.397230,0.399428,0.002198
7505,0.055725,0.057220,0.001495
25487,0.058498,0.063053,0.004555
23899,0.114478,0.113164,0.001314
25990,0.129415,0.129307,0.000108
62858,0.071399,0.074503,0.003104
54385,0.199621,0.199511,0.000110
13630,0.340373,0.341434,0.001061
35721,0.136826,0.137138,0.000312
62865,0.221781,0.221377,0.000404
62966,0.497159,0.498038,0.000879
55305,0.025899,0.030008,0.004109
30821,0.213217,0.213085,0.000132
32100,0.220870,0.219690,0.001180
14514,0.354767,0.352856,0.001911
62418,0.194330,0.193612,0.000718
12808,0.034825,0.037785,0.002960
53514,0.211258,0.211119,0.000139
25070,0.193172,0.192481,0.000691
58222,0.505195,0.506296,0.001101
2601,0.318409,0.319984,0.001575
22194,0.549014,0.547515,0.001499
19172,0.116528,0.120040,0.003512
10539,0.297345,0.295710,0.001635
61317,0.067892,0.066324,0.001568
14759,0.609391,0.607788,0.001603
11504,0.128493,0.129025,0.000532
39545,0.517135,0.514700,0.002435
2357,0.337892,0.339419,0.001527
46848,0.356671,0.354061,0.002610
22926,-0.001593,0.002311,0.003904
532,0.367254,0.369068,0.001814
53223,0.040678,0.045113,0.004435
38859,0.435441,0.434819,0.000622
48633,0.212360,0.213293,0.000933
6912,0.116792,0.118574,0.001782
25787,0.243908,0.244018,0.000110
26816,0.172605,0.171648,0.000957
62536,0.332439,0.331663,0.000776
4579,0.486292,0.486417,0.000125
36872,0.077593,0.080717,0.003124
33429,0.275143,0.274927,0.000216
49284,0.210669,0.210854,0.000185
98,0.094721,0.098156,0.003435
34733,0.010716,0.014882,0.004166
27404,0.399444,0.399026,0.000418
10552,0.318732,0.319922,0.001190
3180,0.193845,0.191560,0.002285
22774,0.377828,0.377782,0.000046
37992,0.559795,0.561847,0.002052
22379,0.025126,0.028258,0.003132
58791,0.047734,0.048235,0.000501
8081,0.330446,0.330037,0.000409
44390,0.288409,0.288486,0.000077
37969,0.104412,0.105994,0.001582
23098,0.378506,0.379239,0.000733
55525,0.451089,0.450747,0.000342
29554,0.085826,0.086834,0.001008
930,0.369017,0.366594,0.002423
6779,0.516106,0.515103,0.001003
4985,0.083526,0.084500,0.000974
20831,0.406080,0.405244,0.000836
25024,0.239511,0.239262,0.000249
35951,0.530961,0.532067,0.001106
29093,0.247100,0.244303,0.002797
1957,0.186675,0.189295,0.002620
55245,0.231002,0.230318,0.000684
42682,0.095370,0.093328,0.002042
66825,0.155072,0.154875,0.000197
24548,0.097060,0.097716,0.000656
62228,0.007655,0.010620,0.002965
56258,0.482632,0.482920,0.000288
11980,0.122371,0.123615,0.001244
42508,0.057656,0.059309,0.001653
63585,0.225459,0.223905,0.001554
48112,0.018300,0.023111,0.004811
1654,0.282961,0.281805,0.001156
33549,0.098627,0.100380,0.001753
48576,0.235401,0.234561,0.000840
41847,0.358798,0.360372,0.001574
19767,0.009932,0.015422,0.005490
12169,0.174575,0.172531,0.002044
55827,0.024099,0.027474,0.003375
51304,0.348107,0.347712,0.000395
14448,0.281151,0.280395,0.000756
37807,0.404481,0.402013,0.002468
56488,0.184751,0.184804,0.000053
38856,0.354124,0.354699,0.000575
27202,0.276476,0.273626,0.002850
8485,0.504229,0.503538,0.000691
10732,0.225681,0.224898,0.000783
49785,0.355245,0.354509,0.000736
66138,0.305600,0.307335,0.001735
23894,0.174824,0.172797,0.002027
8565,0.144349,0.144256,0.000093
3377,0.168243,0.166919,0.001324
29078,0.137108,0.136748,0.000360
18396,0.127632,0.127956,0.000324
37168,0.103201,0.105114,0.001913
64155,0.011408,0.016092,0.004684
5348,0.537253,0.537361,0.000108
54335,0.387386,0.384566,0.002820
14791,0.172367,0.169509,0.002858
62761,0.321762,0.322518,0.000756
61775,0.053682,0.056313,0.002631
41834,0.196561,0.196274,0.000287
39556,0.488332,0.488055,0.000277
56755,0.098009,0.100920,0.002911
40043,0.033988,0.033502,0.000486
43915,0.392704,0.392037,0.000667
216,0.601584,0.600793,0.000791
30602,0.256568,0.254974,0.001594
13094,0.380065,0.379098,0.000967
47184,0.294906,0.295343,0.000437
15679,0.118224,0.119123,0.000899
34634,0.372901,0.367908,0.004993
3342,0.306310,0.304984,0.001326
20777,0.272326,0.270083,0.002243
12680,0.107435,0.112405,0.004970
268,0.089889,0.093896,0.004007
22306,0.041741,0.044385,0.002644
31553,0.230357,0.232820,0.002463
63177,0.434769,0.436238,0.001469
15110,0.163177,0.164962,0.001785
22047,0.555221,0.557563,0.002342
293,0.567975,0.572176,0.004201
39061,0.424256,0.423060,0.001196
53761,0.204567,0.203752,0.000815
15374,0.289015,0.287834,0.001181
21495,0.385764,0.386971,0.001207
50878,0.166964,0.165631,0.001333
35463,0.495337,0.495150,0.000187
55082,0.046756,0.047086,0.000330
22273,0.233983,0.235451,0.001468
44712,0.416815,0.415645,0.001170
49915,0.334998,0.337867,0.002869
14710,0.108741,0.110526,0.001785
45626,0.368044,0.367794,0.000250
6921,0.266935,0.268599,0.001664
20871,0.142833,0.144569,0.001736
57085,0.319677,0.319632,0.000045
45488,0.143473,0.144119,0.000646
8470,0.360306,0.360655,0.000349
30644,0.077114,0.078916,0.001802
56329,0.285386,0.283486,0.001900
56937,0.368940,0.370062,0.001122
63716,0.235298,0.236092,0.000794
63072,0.231629,0.231131,0.000498
52740,0.148774,0.147697,0.001077
2782,0.346530,0.343759,0.002771
63385,0.372818,0.368622,0.004196
24432,0.349922,0.347918,0.002004
32417,0.357728,0.360794,0.003066
54840,0.244402,0.244524,0.000122
49585,0.349644,0.348310,0.001334
18034,0.231672,0.231272,0.000400
5464,0.231632,0.227395,0.004237
5080,0.227617,0.224916,0.002701
59586,0.301826,0.300564,0.001262
28339,0.144074,0.151931,0.007857
2767,0.345408,0.342717,0.002691
62311,0.355041,0.356243,0.001202
14861,0.112383,0.115231,0.002848
51171,0.082998,0.084820,0.001822
54836,0.463144,0.463729,0.000585
66110,0.075097,0.076795,0.001698
30613,0.251466,0.251981,0.000515
35288,0.444119,0.443419,0.000700
39414,0.304682,0.299973,0.004709
39627,0.011705,0.015691,0.003986
43313,0.275043,0.275513,0.000470
49765,0.230970,0.231464,0.000494
22535,0.283929,0.280118,0.003811
66898,0.133319,0.132417,0.000902
22691,0.411677,0.410587,0.001090
12284,0.006636,0.007393,0.000757
10199,0.275492,0.275165,0.000327
27554,0.002246,0.004424,0.002178
19223,0.090335,0.091483,0.001148
3617,0.072682,0.075408,0.002726
28053,0.283113,0.281934,0.001179
44290,0.003165,0.005823,0.002658
43316,0.155170,0.159271,0.004101
15443,0.026684,0.028402,0.001718
41418,0.039129,0.041265,0.002136
54734,0.088015,0.091031,0.003016
39101,0.291794,0.289096,0.002698
52507,0.189564,0.189147,0.000417
46723,0.075036,0.076422,0.001386
26126,0.122451,0.122936,0.000485
43208,0.214993,0.216438,0.001445
20154,0.320179,0.318612,0.001567
65745,0.397675,0.396668,0.001007
5157,0.029701,0.033969,0.004268
51281,0.110593,0.114724,0.004131
65534,0.509496,0.505148,0.004348
53432,0.476327,0.475610,0.000717
42527,0.211597,0.214088,0.002491
27329,0.118749,0.118982,0.000233
17318,0.166391,0.166341,0.000050
16174,0.008154,0.009735,0.001581
58476,0.157674,0.161776,0.004102
22603,0.204348,0.202882,0.001466
61489,0.275366,0.274420,0.000946
4,0.192479,0.191310,0.001169
54830,0.332167,0.329966,0.002201
12934,0.139052,0.142384,0.003332
36906,0.562176,0.559931,0.002245
7072,0.424713,0.431074,0.006361
15832,0.149562,0.147532,0.002030
63680,0.398678,0.397992,0.000686
38846,0.155552,0.157120,0.001568
11076,0.367757,0.362386,0.005371
32949,0.103592,0.103998,0.000406
199,0.295817,0.297470,0.001653
56129,0.061928,0.065288,0.003360
13152,0.115228,0.114415,0.000813
60856,0.373397,0.371069,0.002328
47437,0.201511,0.205180,0.003669
15854,0.358772,0.358183,0.000589
55510,0.152547,0.153471,0.000924
1720,0.121300,0.123034,0.001734
1888,0.463188,0.459466,0.003722
64755,0.027586,0.031266,0.003680
13912,0.243113,0.240815,0.002298
25101,0.312918,0.313273,0.000355
23575,0.153421,0.154187,0.000766
36514,0.149088,0.149058,0.000030
62029,0.046905,0.050644,0.003739
59362,0.373509,0.369787,0.003722
23934,0.415039,0.417962,0.002923
6188,0.072309,0.072903,0.000594
16248,0.331833,0.329409,0.002424
33862,0.370657,0.371937,0.001280
816,0.181863,0.181393,0.000470
19388,0.240074,0.238708,0.001366
16947,0.253032,0.252423,0.000609
24439,0.193318,0.192762,0.000556
40948,0.341298,0.340025,0.001273
52856,0.170932,0.171493,0.000561
14486,0.360595,0.361629,0.001034
13564,0.124775,0.122573,0.002202
19438,0.212269,0.215284,0.003015
56873,0.064808,0.067773,0.002965
49016,0.227445,0.224910,0.002535
20848,0.197259,0.196458,0.000801
30865,0.238057,0.239874,0.001817
25918,0.113261,0.116969,0.003708
36646,0.207360,0.208089,0.000729
65987,0.104137,0.104640,0.000503
50922,0.120456,0.121743,0.001287
17987,0.006925,0.012606,0.005681
429,0.574091,0.571633,0.002458
60572,0.269931,0.269874,0.000057
18511,0.157397,0.156753,0.000644
66684,0.298574,0.299191,0.000617
48544,0.174763,0.171897,0.002866
44479,0.471341,0.469552,0.001789
28079,0.242778,0.239974,0.002804
31565,0.224189,0.223107,0.001082
28563,0.088446,0.087594,0.000852
62776,0.379385,0.380205,0.000820
43353,0.080284,0.084760,0.004476
54222,0.024828,0.031914,0.007086
32723,0.222433,0.225701,0.003268
27587,-0.005126,0.003221,0.008347
17317,0.122435,0.124351,0.001916
30205,0.355416,0.354095,0.001321
55861,0.033149,0.040098,0.006949
12617,0.273108,0.271456,0.001652
32810,0.187628,0.186108,0.001520
45573,0.451122,0.452015,0.000893
41696,0.278459,0.277449,0.001010
51812,0.397761,0.397947,0.000186
57848,0.171055,0.170420,0.000635
15681,0.147039,0.147843,0.000804
2386,0.220961,0.222036,0.001075
64785,0.538756,0.537999,0.000757
10508,0.494702,0.494159,0.000543
24983,0.434942,0.435307,0.000365
10075,0.133200,0.132772,0.000428
34982,0.050041,0.051688,0.001647
41329,0.509000,0.512363,0.003363
19762,0.480790,0.479982,0.000808
26332,0.348486,0.348540,0.000054
17208,0.238445,0.240024,0.001579
21011,0.481340,0.481046,0.000294
37906,0.321600,0.323490,0.001890
20253,0.015420,0.020554,0.005134
28244,0.185641,0.185510,0.000131
36574,0.280921,0.280298,0.000623
39392,0.378811,0.377719,0.001092
36702,0.347010,0.345495,0.001515
32123,0.111343,0.113074,0.001731
53157,0.369637,0.369301,0.000336
29271,0.321227,0.321849,0.000622
43450,0.366387,0.365668,0.000719
52652,0.072011,0.074931,0.002920
40940,0.410477,0.408107,0.002370
62285,0.139673,0.141732,0.002059
33658,0.553162,0.553511,0.000349
52182,0.022592,0.029031,0.006439
471,0.328344,0.331711,0.003367
16955,0.094250,0.097020,0.002770
23573,0.452989,0.453155,0.000166
61071,0.392764,0.392588,0.000176
52863,0.212370,0.208803,0.003567
30904,0.266931,0.266958,0.000027
53665,0.252951,0.252105,0.000846
56770,0.552779,0.551471,0.001308
62828,0.318031,0.319641,0.001610
48731,0.477969,0.478014,0.000045
42952,0.310197,0.310702,0.000505
4816,0.118784,0.120007,0.001223
38288,0.455735,0.455629,0.000106
1639,0.085797,0.089526,0.003729
35639,0.203641,0.200989,0.002652
25776,0.055503,0.058264,0.002761
42743,0.268845,0.268818,0.000027
65282,0.315629,0.314681,0.000948
3575,0.254391,0.254319,0.000072
46750,0.190520,0.190737,0.000217
42252,0.216134,0.215170,0.000964
59924,0.076168,0.078214,0.002046
61174,0.179533,0.180435,0.000902
42559,0.291251,0.290134,0.001117
1977,0.029944,0.031874,0.001930
17457,0.039982,0.043600,0.003618
66489,0.074630,0.078133,0.003503
31191,0.250088,0.249509,0.000579
17506,0.177148,0.178851,0.001703
49054,0.232683,0.232618,0.000065
12994,0.073226,0.075197,0.001971
13075,0.121395,0.122927,0.001532
47923,0.060109,0.060391,0.000282
39387,0.158364,0.160181,0.001817
9208,0.293831,0.294126,0.000295
60092,0.135115,0.136653,0.001538
29423,0.277891,0.279253,0.001362
62056,0.096907,0.099611,0.002704
19484,0.337442,0.334419,0.003023
44806,0.246356,0.245211,0.001145
26317,0.359560,0.359664,0.000104
59588,0.238157,0.237074,0.001083
25430,0.346801,0.345605,0.001196
61819,0.252388,0.253734,0.001346
43490,0.117356,0.115283,0.002073
54657,0.391531,0.390209,0.001322
21484,0.204481,0.204465,0.000016
26045,0.497124,0.494367,0.002757
1215,0.076933,0.078281,0.001348
33875,0.318533,0.316959,0.001574
20072,0.321553,0.320779,0.000774
4289,0.090414,0.092483,0.002069
54984,0.173270,0.175149,0.001879
11459,0.573739,0.573322,0.000417
803,0.141133,0.141475,0.000342
4506,0.159206,0.160892,0.001686
34276,0.327689,0.329775,0.002086
6578,0.133107,0.137125,0.004018
40435,0.492006,0.489997,0.002009
21051,0.248767,0.247224,0.001543
13308,0.108609,0.109541,0.000932
37331,0.507563,0.507694,0.000131
58334,0.158656,0.156954,0.001702
32986,0.111904,0.113821,0.001917
60420,0.235080,0.234877,0.000203
52751,0.316030,0.317415,0.001385
27698,0.427833,0.430696,0.002863
38312,0.092588,0.094536,0.001948
11815,0.419437,0.421498,0.002061
34205,0.055836,0.057540,0.001704
14869,0.261682,0.261708,0.000026
33878,0.240091,0.241838,0.001747
38676,0.543706,0.543546,0.000160
57348,0.277387,0.278782,0.001395
18593,0.510244,0.508885,0.001359
53952,0.172547,0.173336,0.000789
27686,0.497318,0.498065,0.000747
32102,0.122857,0.124597,0.001740
4016,0.052198,0.054237,0.002039
24163,0.420687,0.421179,0.000492
52348,0.424380,0.422503,0.001877
13471,0.033172,0.038487,0.005315
16437,0.502956,0.499533,0.003423
26018,0.399054,0.398375,0.000679
1392,0.172940,0.171812,0.001128
64440,0.186051,0.186904,0.000853
42293,0.314689,0.315534,0.000845
37795,0.097452,0.100538,0.003086
9441,0.379473,0.377502,0.001971
63077,0.427505,0.426191,0.001314
15883,0.157552,0.158415,0.000863
56926,0.364408,0.363652,0.000756
44029,0.077849,0.078818,0.000969
53213,0.468332,0.470755,0.002423
48921,0.029064,0.032332,0.003268
18314,0.184746,0.182141,0.002605
52847,0.101120,0.103424,0.002304
27661,-0.004006,0.001733,0.005739
56191,0.218673,0.217665,0.001008
47541,0.455057,0.457270,0.002213
57046,0.350074,0.354523,0.004449
51022,0.155146,0.156547,0.001401
4031,0.490239,0.489755,0.000484
29243,0.371022,0.372699,0.001677
16962,0.063530,0.067076,0.003546
5442,0.247635,0.246736,0.000899
5707,0.313423,0.312682,0.000741
37023,0.052521,0.052693,0.000172
585,0.131720,0.132831,0.001111
32751,0.452217,0.456261,0.004044
36185,0.486164,0.484111,0.002053
21479,0.087197,0.089368,0.002171
63212,0.317150,0.317246,0.000096
48430,0.496201,0.500866,0.004665
62221,0.078222,0.080030,0.001808
56334,0.371571,0.372418,0.000847
7442,0.001413,0.004960,0.003547
25445,0.347564,0.343205,0.004359
10036,0.165827,0.166138,0.000311
46771,0.131020,0.131557,0.000537
39658,0.126236,0.126243,0.000007
6712,0.631533,0.632124,0.000591
62114,0.217742,0.217025,0.000717
26089,0.321207,0.320969,0.000238
51242,0.018242,0.020818,0.002576
46765,0.278647,0.277298,0.001349
42148,0.309093,0.308806,0.000287
36720,0.320770,0.321305,0.000535
49460,0.053713,0.057755,0.004042
43641,0.368712,0.366990,0.001722
42835,0.068992,0.069318,0.000326
57191,0.236947,0.237970,0.001023
52190,0.136975,0.138770,0.001795
2960,0.041839,0.040332,0.001507
60906,0.075194,0.078543,0.003349
5016,0.283247,0.284950,0.001703
29970,0.477158,0.470629,0.006529
2899,0.417606,0.414793,0.002813
33886,0.177412,0.178618,0.001206
57424,0.252399,0.254590,0.002191
54775,0.284953,0.283769,0.001184
27784,0.240954,0.240182,0.000772
43855,0.459947,0.461255,0.001308
27096,0.162757,0.161680,0.001077
26174,0.334576,0.334781,0.000205
66400,0.157577,0.159109,0.001532
39303,0.221194,0.219261,0.001933
53854,0.366643,0.365269,0.001374
24391,0.271593,0.271991,0.000398
54972,0.050401,0.054253,0.003852
64226,0.164802,0.168212,0.003410
66816,0.364329,0.365677,0.001348
32336,0.657979,0.657040,0.000939
64259,0.342348,0.338089,0.004259
35973,0.127157,0.127993,0.000836
21020,0.344106,0.341605,0.002501
66791,0.151500,0.152333,0.000833
2323,0.384777,0.384279,0.000498
38519,0.259113,0.259378,0.000265
2658,0.436563,0.437083,0.000520
34114,0.337454,0.337819,0.000365
7706,0.079500,0.081765,0.002265
33943,0.407685,0.412903,0.005218
22667,0.225521,0.227427,0.001906
46134,0.298438,0.295167,0.003271
64235,0.052979,0.053721,0.000742
64557,0.325504,0.327849,0.002345
2299,0.125062,0.125450,0.000388
3504,0.388162,0.386664,0.001498
30380,0.246526,0.242855,0.003671
14673,0.353742,0.353883,0.000141
27876,0.197633,0.197380,0.000253
57450,0.384667,0.383632,0.001035
36662,0.471837,0.462771,0.009066
10476,0.212647,0.216095,0.003448
54653,0.387290,0.386489,0.000801
19132,0.038107,0.046527,0.008420
41642,0.045821,0.048134,0.002313
34179,0.450390,0.452738,0.002348
21544,0.354369,0.353477,0.000892
61978,0.412885,0.412893,0.000008
19534,0.412768,0.414131,0.001363
49240,0.539367,0.538567,0.000800
60441,0.162064,0.161749,0.000315
33206,0.237562,0.239013,0.001451
6036,0.218665,0.213798,0.004867
53745,0.081083,0.082638,0.001555
25750,0.316259,0.316091,0.000168
41948,0.446904,0.448199,0.001295
9519,0.026671,0.028389,0.001718
33373,0.016934,0.020232,0.003298
9806,0.313554,0.313214,0.000340
55032,0.153259,0.154378,0.001119
56076,0.050397,0.051683,0.001286
34487,0.269211,0.269127,0.000084
63902,0.157064,0.156392,0.000672
64392,0.114111,0.116325,0.002214
47745,0.005108,0.010065,0.004957
66638,0.199272,0.198165,0.001107
37539,0.189907,0.189476,0.000431
40361,0.182348,0.180462,0.001886
19808,0.215508,0.214756,0.000752
17446,0.350479,0.350173,0.000306
17134,0.273824,0.274618,0.000794
33042,0.230134,0.228531,0.001603
60884,0.324840,0.326481,0.001641
56569,0.021604,0.025487,0.003883
9272,0.393520,0.390913,0.002607
62864,0.152909,0.151494,0.001415
14805,0.087994,0.090062,0.002068
11032,0.159509,0.159638,0.000129
37237,0.297151,0.297889,0.000738
4704,0.376588,0.371716,0.004872
17690,0.499407,0.497882,0.001525
63697,0.105763,0.105315,0.000448
59670,0.230765,0.227289,0.003476
3609,0.256533,0.256161,0.000372
45840,0.096808,0.097023,0.000215
49691,0.437845,0.437206,0.000639
32048,0.172948,0.173741,0.000793
45412,0.155344,0.154318,0.001026
58545,0.242595,0.240804,0.001791
6132,0.124243,0.124719,0.000476
39689,0.277612,0.277301,0.000311
57539,0.077253,0.079797,0.002544
30824,0.074581,0.076022,0.001441
23114,0.112972,0.112852,0.000120
54666,0.032871,0.035724,0.002853
29177,0.167002,0.166671,0.000331
905,0.094411,0.096838,0.002427
8466,0.374257,0.375868,0.001611
32392,0.023361,0.033278,0.009917
57247,0.114081,0.115836,0.001755
20415,0.158802,0.160782,0.001980
37786,0.022041,0.025490,0.003449
61459,0.409615,0.404921,0.004694
62773,0.168686,0.172141,0.003455
15004,0.174647,0.174206,0.000441
43173,0.215301,0.212983,0.002318
32494,0.068557,0.071334,0.002777
36429,0.389657,0.389630,0.000027
59139,0.337236,0.337309,0.000073
10801,0.226656,0.225698,0.000958
63981,0.456996,0.455548,0.001448
52936,0.295887,0.298837,0.002950
12791,0.151979,0.153697,0.001718
22832,0.141750,0.138057,0.003693
64003,0.366296,0.367253,0.000957
52339,0.110510,0.110934,0.000424
6599,0.327365,0.328258,0.000893
11310,0.150205,0.150374,0.000169
21619,0.013330,0.018457,0.005127
42308,0.009315,0.013618,0.004303
17902,0.232720,0.230602,0.002118
593,0.417066,0.417189,0.000123
15281,0.232038,0.229945,0.002093
7528,-0.001245,0.002436,0.003681
38708,0.508098,0.504200,0.003898
42648,0.101286,0.103509,0.002223
20780,0.337642,0.337583,0.000059
61299,0.401508,0.401999,0.000491
40466,0.142619,0.141898,0.000721
2746,0.431902,0.430164,0.001738
2494,0.245213,0.243201,0.002012
26698,0.483351,0.485371,0.002020
51316,0.272253,0.270493,0.001760
43697,0.377203,0.376063,0.001140
19469,0.443412,0.443393,0.000019
24050,0.363175,0.363682,0.000507
3030,0.282079,0.277745,0.004334
54643,0.472906,0.471654,0.001252
41227,0.102457,0.102002,0.000455
41315,0.152128,0.151548,0.000580
46184,0.513138,0.511815,0.001323
4523,0.420269,0.416843,0.003426
27347,0.191929,0.191463,0.000466
40754,0.047972,0.050467,0.002495
29640,0.063350,0.066275,0.002925
57322,0.190938,0.191621,0.000683
26800,0.464603,0.462912,0.001691
49265,0.195457,0.197572,0.002115
9981,0.426950,0.427095,0.000145
27019,0.343027,0.344436,0.001409
36165,0.090620,0.093875,0.003255
42388,0.135884,0.136214,0.000330
41404,0.494084,0.495925,0.001841
21632,0.332538,0.330190,0.002348
55736,0.220881,0.219522,0.001359
59029,0.270732,0.269272,0.001460
